ZOMET_IRONI,SEMEL_YISHUV,X,Y,SHNAT_TEUNA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years
10020001.0,70,167826.0,634109.0,2023,5,91,4,5,2,1,8,0,3,1,1,3,3,3,0,6.0,1,1,61,6,1,1.32,8.0
92872446.0,3000,222945.0,636341.0,2023,2,74,4,5,1,1,8,1,0,1,1,3,3,3,0,1.0,1,1,11,15,1,1.92,34.0
40815.0,5000,178940.0,662900.0,2023,1,27,4,5,3,1,9,3,0,1,1,0,3,6,1,2.0,1,1,51,8,1,3.2,
40815.0,5000,178940.0,662900.0,2023,1,27,4,5,3,1,9,3,0,1,1,0,3,6,1,2.0,1,1,51,10,1,3.2,17.0
9540014.0,7900,189846.0,666773.0,2023,9,28,4,1,4,1,9,0,3,1,1,1,5,11,0,1.0,1,1,42,99,0,0.6,
10390071.0,6600,181162.0,657032.0,2023,10,64,4,1,1,1,8,3,0,1,1,4,5,1,1,2.0,1,1,51,10,1,2.52,25.0
10390071.0,6600,181162.0,657032.0,2023,10,64,4,1,1,1,8,3,0,1,1,4,5,1,1,2.0,1,1,51,5,1,2.52,5.0
92870656.0,3000,220318.0,634132.0,2023,11,85,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,9,1,4.44,16.0
92870656.0,3000,220318.0,634132.0,2023,11,85,4,5,3,1,8,3,0,1,1,2,3,3,1,2.0,1,1,11,7,1,4.44,6.0
17830926.0,5000,180529.0,663430.0,2023,8,40,4,1,3,1,8,3,0,2,1,3,3,1,0,1.0,1,1,51,6,2,0.6,8.0
150122.0,4000,207139.0,747242.0,2023,4,53,4,1,1,1,8,1,0,1,1,2,3,1,0,1.0,1,1,31,10,1,0.6,19.0
10440093.0,7600,207746.0,759908.0,2023,6,59,4,1,3,1,9,3,0,1,1,3,3,1,9,,1,1,24,4,2,1.92,4.0
10000051.0,7400,185788.0,687056.0,2023,2,72,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,2,2,41,11,2,2.52,32.0
10000051.0,7400,185788.0,687056.0,2023,2,72,4,5,3,1,9,0,3,1,1,2,3,3,1,2.0,2,2,41,15,1,2.52,58.0
10001.0,1309,195511.0,662063.0,2023,12,32,4,1,5,1,8,0,3,1,1,1,3,1,0,1.0,1,1,42,11,1,0.6,37.0
47840003.0,6300,181167.0,665202.0,2023,4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,6,2,1.92,12.0
47840003.0,6300,181167.0,665202.0,2023,4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,10,2,1.92,5.0
47840003.0,6300,181167.0,665202.0,2023,4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2.0,1,1,51,12,2,1.92,21.0
18040924.0,5000,181079.0,661961.0,2023,9,53,4,1,1,1,9,3,0,1,0,4,3,1,0,1.0,1,1,51,99,0,0.6,
50001.0,9600,207741.0,750956.0,2023,9,67,4,1,4,1,8,0,2,1,1,2,3,1,1,2.0,1,1,31,8,2,7.02,19.0
50001.0,9600,207741.0,750956.0,2023,9,67,4,1,4,1,8,0,2,1,1,2,3,1,1,2.0,1,1,31,9,1,7.02,24.0
9250002.0,7000,189800.0,650726.0,2023,3,30,4,1,5,1,9,3,0,1,1,2,3,1,0,1.0,1,1,43,9,2,0.6,25.0
9390014.0,7900,189095.0,666780.0,2023,12,69,4,5,2,1,8,0,2,2,1,0,3,3,1,2.0,1,1,42,10,1,2.52,31.0
9390014.0,7900,189095.0,666780.0,2023,12,69,4,5,2,1,8,0,2,2,1,0,3,3,1,2.0,1,1,42,14,1,2.52,49.0
9000422.0,4000,199105.0,745489.0,2023,10,55,4,1,3,1,8,0,3,2,1,5,3,1,1,2.0,1,1,31,13,1,2.22,47.0
9000422.0,4000,199105.0,745489.0,2023,10,55,4,1,3,1,8,0,3,2,1,5,3,1,1,2.0,1,1,31,11,1,2.22,31.0
25950842.0,3000,218623.0,627549.0,2023,10,36,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,7,2,1.32,10.0
25950842.0,3000,218623.0,627549.0,2023,10,36,4,1,1,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,8,1,1.32,16.0
17330001.0,7900,187204.0,665431.0,2023,8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,13,1,1.92,47.0
17330001.0,7900,187204.0,665431.0,2023,8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,5,1,1.92,9.0
17330001.0,7900,187204.0,665431.0,2023,8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2.0,1,1,42,11,1,1.92,39.0
13030229.0,6900,190627.0,676551.0,2023,2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
13030229.0,6900,190627.0,676551.0,2023,2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
13030229.0,6900,190627.0,676551.0,2023,2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,16,1,2.52,59.0
13030229.0,6900,190627.0,676551.0,2023,2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
350043.0,6100,184719.0,665173.0,2023,9,34,2,1,1,1,8,1,0,1,1,2,3,1,0,1.0,1,1,51,16,1,0.9,50.0
120001.0,666,186270.0,575198.0,2023,8,69,4,1,6,1,8,3,0,1,1,4,3,1,0,6.0,1,1,62,8,2,1.32,19.0
120001.0,666,186270.0,575198.0,2023,8,69,4,1,6,1,8,3,0,1,1,4,3,1,0,6.0,1,1,62,9,1,1.32,26.0
7880004.0,7600,207485.0,759996.0,2023,1,44,4,1,3,1,8,1,0,1,1,1,3,1,0,1.0,1,1,24,16,1,7.47,50.0
7400007.0,6900,190263.0,676160.0,2023,1,42,4,1,5,1,9,3,0,1,1,2,3,1,0,7.0,1,1,42,7,2,1.92,18.0
24600214.0,5000,183437.0,669049.0,2023,11,69,4,5,1,1,8,3,0,1,1,2,3,6,0,1.0,2,2,51,7,1,0.6,15.0
10150290.0,70,167237.0,635731.0,2023,2,51,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,10,2,2.52,28.0
10150290.0,70,167237.0,635731.0,2023,2,51,4,1,5,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,8,1,2.52,23.0
15760734.0,5000,177063.0,660636.0,2023,1,3,4,5,2,1,8,3,0,1,1,2,5,3,1,2.0,1,1,51,6,1,6.36,14.0
15760734.0,5000,177063.0,660636.0,2023,1,3,4,5,2,1,8,3,0,1,1,2,5,3,1,2.0,1,1,51,4,1,6.36,
210053.0,7400,186316.0,687478.0,2023,3,34,4,1,5,1,9,0,3,1,1,2,3,1,1,2.0,1,1,41,14,1,1.6,49.0
7920003.0,6300,181711.0,664729.0,2023,9,87,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,11,1,2.52,30.0
7920003.0,6300,181711.0,664729.0,2023,9,87,4,5,4,1,8,1,0,1,1,3,3,3,1,2.0,1,1,51,9,1,2.52,28.0
9900314.0,7400,185610.0,687838.0,2023,4,75,3,1,6,1,9,0,3,1,1,3,3,1,1,2.0,1,1,41,12,2,2.52,31.0
9900314.0,7400,185610.0,687838.0,2023,4,75,3,1,6,1,9,0,3,1,1,3,3,1,1,2.0,1,1,41,8,1,2.52,2.0
170001.0,2600,195239.0,385222.0,2023,6,68,4,1,1,1,8,0,1,1,1,2,3,1,0,1.0,1,1,62,7,1,1.92,17.0
170001.0,2600,195239.0,385222.0,2023,6,68,4,1,1,1,8,0,1,1,1,2,3,1,0,1.0,1,1,62,5,1,1.92,
8000013.0,2800,254108.0,789068.0,2023,3,79,4,5,3,1,8,3,0,1,1,2,3,3,0,5.0,2,2,21,5,2,1.32,8.0
8000013.0,2800,254108.0,789068.0,2023,3,79,4,5,3,1,8,3,0,1,1,2,3,3,0,5.0,2,2,21,5,2,1.32,6.0
12690913.0,5000,181180.0,663516.0,2023,6,45,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,12,1,2.52,34.0
12690913.0,5000,181180.0,663516.0,2023,6,45,4,1,6,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,8,1,2.52,20.0
80150615.0,5000,177153.0,662550.0,2023,10,2,4,5,1,1,8,1,0,1,1,2,3,3,0,6.0,1,1,51,8,1,0.6,
10150006.0,70,166584.0,635055.0,2023,12,39,4,1,3,1,5,3,0,1,1,2,3,1,0,7.0,1,1,61,8,1,0.6,24.0
190002.0,7800,197566.0,709229.0,2023,11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,16,2,2.52,36.0
190002.0,7800,197566.0,709229.0,2023,11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,99,0,2.52,
190002.0,7800,197566.0,709229.0,2023,11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,99,0,2.52,
190002.0,7800,197566.0,709229.0,2023,11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5.0,1,1,32,12,1,2.52,39.0
200041.0,7400,188379.0,691990.0,2023,2,63,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,41,6,1,0.6,13.0
92872798.0,3000,221881.0,635144.0,2023,9,89,4,5,5,1,9,3,0,1,0,3,3,3,0,1.0,1,1,11,7,2,1.32,15.0
92872798.0,3000,221881.0,635144.0,2023,9,89,4,5,5,1,9,3,0,1,0,3,3,3,0,1.0,1,1,11,4,1,1.32,3.0
160114.0,5000,179591.0,667709.0,2023,3,35,4,1,5,1,9,1,0,1,1,3,3,1,1,2.0,1,1,51,15,1,1.32,45.0
160114.0,5000,179591.0,667709.0,2023,3,35,4,1,5,1,9,1,0,1,1,3,3,1,1,2.0,1,1,51,13,2,1.32,41.0
7330313.0,5000,179247.0,666970.0,2023,8,79,4,5,1,1,8,1,0,1,1,2,5,3,0,1.0,1,1,51,8,1,1.32,23.0
7330313.0,5000,179247.0,666970.0,2023,8,79,4,5,1,1,8,1,0,1,1,2,5,3,0,1.0,1,1,51,99,0,1.32,
8920433.0,5000,179797.0,664785.0,2023,10,34,3,1,3,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,10,1,5.04,30.0
24490713.0,3000,222280.0,638348.0,2023,1,35,4,1,4,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,7,2,0.6,9.0
80230079.0,6200,176432.0,658221.0,2023,11,41,4,1,3,1,9,3,0,1,0,2,5,1,0,1.0,1,1,51,13,1,2.58,45.0
15250925.0,5000,180505.0,662961.0,2023,9,56,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,51,6,1,3.84,9.0
15250925.0,5000,180505.0,662961.0,2023,9,56,4,1,1,1,9,3,0,1,1,3,3,1,1,2.0,1,1,51,10,1,3.84,30.0
10150156.0,70,167963.0,632760.0,2023,11,57,4,1,5,1,9,3,0,1,1,4,3,1,0,1.0,1,1,61,13,1,1.32,37.0
10150156.0,70,167963.0,632760.0,2023,11,57,4,1,5,1,9,3,0,1,1,4,3,1,0,1.0,1,1,61,4,2,1.32,2.0
8180011.0,6300,182219.0,663397.0,2023,5,69,4,1,4,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,6,1,0.6,9.0
9450137.0,70,168271.0,633556.0,2023,9,70,4,1,5,1,8,0,3,1,1,4,3,1,0,1.0,1,1,61,13,2,0.6,24.0
18200001.0,4000,203630.0,744116.0,2023,7,34,4,1,5,1,9,0,2,1,1,5,4,1,1,2.0,1,1,31,14,2,2.52,23.0
18200001.0,4000,203630.0,744116.0,2023,7,34,4,1,5,1,9,0,2,1,1,5,4,1,1,2.0,1,1,31,12,1,2.52,26.0
9770007.0,70,167925.0,635547.0,2023,9,68,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,8,1,4.5,17.0
9770007.0,70,167925.0,635547.0,2023,9,68,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,61,13,2,4.5,44.0
310052.0,7900,190233.0,665781.0,2023,5,33,4,1,2,1,8,1,0,1,1,2,3,11,0,1.0,1,1,42,9,2,0.6,23.0
26490545.0,3000,220331.0,628105.0,2023,7,30,4,1,5,1,8,0,3,1,1,3,3,1,0,1.0,1,1,11,5,1,12.66,4.0
26490545.0,3000,220331.0,628105.0,2023,7,30,4,1,5,1,8,0,3,1,1,3,3,1,0,1.0,1,1,11,16,1,12.66,46.0
7800224.0,4000,200150.0,746977.0,2023,4,96,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,99,0,1.32,
7800224.0,4000,200150.0,746977.0,2023,4,96,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,6,1,1.32,10.0
15990732.0,5000,177028.0,661536.0,2023,4,68,4,1,6,1,9,3,0,1,0,2,3,1,1,2.0,9,1,51,5,1,1.32,
15990732.0,5000,177028.0,661536.0,2023,4,68,4,1,6,1,9,3,0,1,0,2,3,1,1,2.0,9,1,51,11,1,1.32,
15760734.0,5000,177063.0,660636.0,2023,12,71,4,5,6,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,4,1,6.36,
15760734.0,5000,177063.0,660636.0,2023,12,71,4,5,6,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,99,0,6.36,
200032.0,6200,175686.0,657221.0,2023,12,15,4,5,6,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,1,4.44,3.0
270001.0,2550,178039.0,635196.0,2023,4,73,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,44,11,2,1.32,34.0
270001.0,2550,178039.0,635196.0,2023,4,73,4,1,6,1,9,0,3,3,1,5,3,1,1,2.0,1,1,44,13,2,1.32,31.0
12670532.0,3000,221376.0,629226.0,2023,1,37,4,1,1,1,9,3,0,2,1,3,3,1,1,2.0,1,1,11,15,2,5.04,51.0
12670532.0,3000,221376.0,629226.0,2023,1,37,4,1,1,1,9,3,0,2,1,3,3,1,1,2.0,1,1,11,10,1,5.04,29.0
8590247.0,2630,178956.0,611914.0,2023,6,29,4,1,1,1,9,0,3,1,1,5,5,1,0,6.0,1,1,61,5,1,1.32,7.0
8590247.0,2630,178956.0,611914.0,2023,6,29,4,1,1,1,9,0,3,1,1,5,5,1,0,6.0,1,1,61,14,1,1.32,50.0
92872780.0,3000,221472.0,629984.0,2023,2,67,4,1,3,1,8,3,0,1,1,2,3,2,0,1.0,2,1,11,14,1,0.6,47.0
26630735.0,3000,221720.0,636345.0,2023,2,64,4,1,1,1,8,0,2,1,1,4,3,1,1,2.0,1,1,11,5,1,2.52,3.0
8470025.0,6100,184611.0,665885.0,2023,11,71,4,5,5,1,8,3,0,1,1,4,3,3,1,2.0,1,1,51,14,1,0.6,42.0
14860411.0,4000,199086.0,743261.0,2023,11,21,4,5,6,1,8,0,5,1,1,2,3,6,1,2.0,1,1,31,7,1,0.6,9.0
11130132.0,3000,221329.0,631776.0,2023,9,72,4,1,2,1,8,3,0,6,1,2,3,11,0,1.0,1,1,11,5,1,5.1,3.0
11130132.0,3000,221329.0,631776.0,2023,9,72,4,1,2,1,8,3,0,6,1,2,3,11,0,1.0,1,1,11,6,1,5.1,9.0
50001.0,240,210168.0,729617.0,2023,8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,7,1,1.92,17.0
50001.0,240,210168.0,729617.0,2023,8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,15,1,1.92,53.0
50001.0,240,210168.0,729617.0,2023,8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2.0,1,1,23,13,1,1.92,42.0
14100422.0,3000,219687.0,630166.0,2023,5,32,4,1,2,1,9,3,0,7,1,2,5,1,9,7.0,1,1,11,8,1,0.6,20.0
26940211.0,3000,219664.0,634044.0,2023,6,68,4,1,3,1,9,3,0,1,0,2,3,1,0,1.0,1,1,11,14,1,0.6,45.0
8660004.0,7100,161558.0,618724.0,2023,1,83,4,5,5,1,8,0,5,3,1,3,3,4,1,2.0,1,1,61,8,2,3.84,21.0
8660004.0,7100,161558.0,618724.0,2023,1,83,4,5,5,1,8,0,5,3,1,3,3,4,1,2.0,1,1,61,12,2,3.84,40.0
17810179.0,7200,179797.0,647770.0,2023,10,64,4,1,2,1,8,0,2,3,1,4,3,1,1,2.0,1,1,44,5,2,2.52,7.0
17810179.0,7200,179797.0,647770.0,2023,10,64,4,1,2,1,8,0,2,3,1,4,3,1,1,2.0,1,1,44,9,2,2.52,24.0
14970012.0,9000,177618.0,575190.0,2023,3,65,4,1,4,1,8,0,3,1,1,3,3,1,9,,1,1,62,14,1,0.9,36.0
130039.0,831,192282.0,544236.0,2023,6,26,4,1,5,1,8,3,0,1,1,1,3,1,0,1.0,1,1,62,12,1,0.6,30.0
480209.0,2550,179189.0,634756.0,2023,4,53,2,1,4,1,8,0,3,1,1,2,5,1,0,6.0,1,1,44,11,1,1.32,37.0
480209.0,2550,179189.0,634756.0,2023,4,53,2,1,4,1,8,0,3,1,1,2,5,1,0,6.0,1,1,44,8,2,1.32,19.0
60007.0,6500,192131.0,704919.0,2023,10,51,3,1,1,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,7,1,8.24,8.0
60007.0,6500,192131.0,704919.0,2023,10,51,3,1,1,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,5,1,8.24,3.0
7500001.0,7200,181204.0,649359.0,2023,7,65,4,1,3,1,8,0,2,2,1,5,3,1,1,2.0,1,1,44,9,1,3.12,28.0
7500001.0,7200,181204.0,649359.0,2023,7,65,4,1,3,1,8,0,2,2,1,5,3,1,1,2.0,1,1,44,15,2,3.12,40.0
10360016.0,6100,183642.0,666509.0,2023,1,41,4,1,2,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,7,1,1.32,5.0
10360016.0,6100,183642.0,666509.0,2023,1,41,4,1,2,1,8,0,3,1,1,3,3,1,1,2.0,1,1,51,10,1,1.32,28.0
900001.0,9400,189378.0,659633.0,2023,4,47,3,1,6,1,8,3,0,1,1,1,3,1,0,1.0,1,1,42,14,1,0.6,49.0
9400021.0,9000,182311.0,573605.0,2023,3,74,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,62,12,2,6.96,24.0
9400021.0,9000,182311.0,573605.0,2023,3,74,4,5,1,1,8,0,3,3,1,3,3,3,1,2.0,1,1,62,8,1,6.96,20.0
7810005.0,6900,191298.0,675859.0,2023,3,28,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,16,1,3.84,34.0
7810005.0,6900,191298.0,675859.0,2023,3,28,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,42,16,1,3.84,47.0
7780008.0,2200,202960.0,553802.0,2023,6,41,4,1,6,1,9,0,3,1,1,2,3,1,0,6.0,9,1,62,12,1,0.9,35.0
8640009.0,7100,158852.0,619025.0,2023,3,51,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,10,1,3.84,33.0
8640009.0,7100,158852.0,619025.0,2023,3,51,4,1,1,1,8,3,0,1,1,3,3,1,0,6.0,1,1,61,8,1,3.84,22.0
10320315.0,8300,177893.0,655119.0,2023,2,51,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,44,8,1,4.5,20.0
10320315.0,8300,177893.0,655119.0,2023,2,51,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,44,10,1,4.5,33.0
30005.0,6800,210011.0,746430.0,2023,6,40,4,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,31,12,2,1.32,41.0
30005.0,6800,210011.0,746430.0,2023,6,40,4,1,4,1,8,0,2,1,1,5,3,1,1,2.0,1,1,31,6,1,1.32,11.0
140532.0,3000,221662.0,630073.0,2023,3,53,4,1,2,1,9,3,0,1,0,2,1,1,0,1.0,1,1,11,11,1,1.32,33.0
140532.0,3000,221662.0,630073.0,2023,3,53,4,1,2,1,9,3,0,1,0,2,1,1,0,1.0,1,1,11,7,2,1.32,14.0
23770724.0,3000,218462.0,636229.0,2023,2,73,4,5,6,1,9,3,0,1,1,4,3,3,1,2.0,1,1,11,5,1,0.6,8.0
7410004.0,2800,253550.0,790608.0,2023,6,45,4,1,6,1,9,0,2,2,1,3,3,1,1,2.0,1,1,21,11,1,1.32,38.0
7410004.0,2800,253550.0,790608.0,2023,6,45,4,1,6,1,9,0,2,2,1,3,3,1,1,2.0,1,1,21,16,1,1.32,56.0
670059.0,1031,161050.0,604214.0,2023,6,90,4,5,7,1,8,0,3,1,1,2,3,3,0,6.0,1,1,61,10,1,0.6,31.0
1440002.0,7100,159325.0,620994.0,2023,1,72,4,5,7,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,99,1,2.52,4.0
1440002.0,7100,159325.0,620994.0,2023,1,72,4,5,7,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,5,2,2.52,6.0
7720223.0,8600,183910.0,662889.0,2023,8,1,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,5,2,1.32,6.0
7720223.0,8600,183910.0,662889.0,2023,8,1,4,5,7,1,8,1,0,1,1,4,3,3,1,2.0,1,1,51,13,1,1.32,43.0
8310021.0,70,167276.0,633073.0,2023,2,64,4,1,1,1,8,0,4,1,1,3,3,1,9,7.0,1,1,61,8,1,0.6,6.0
7830002.0,2630,178217.0,613920.0,2023,8,35,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,61,4,2,0.6,4.0
10770143.0,3000,220724.0,632278.0,2023,11,32,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,1,1,11,4,1,1.32,
10770143.0,3000,220724.0,632278.0,2023,11,32,4,1,4,1,9,3,0,1,0,3,3,1,1,2.0,1,1,11,9,1,1.32,21.0
9740124.0,3000,221383.0,633083.0,2023,1,65,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,11,6,1,1.32,11.0
9740124.0,3000,221383.0,633083.0,2023,1,65,4,1,5,1,8,3,0,1,1,2,3,1,0,1.0,1,1,11,10,1,1.32,18.0
7660041.0,6600,177673.0,659619.0,2023,1,34,4,1,4,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,6,2,0.6,12.0
260021.0,7400,187117.0,693833.0,2023,1,32,4,1,3,1,8,1,0,1,1,1,4,1,0,1.0,1,1,41,7,2,0.6,6.0
580003.0,2640,194833.0,667059.0,2023,8,86,4,5,7,1,9,3,0,1,1,2,3,3,0,1.0,1,1,42,14,1,1.32,51.0
580003.0,2640,194833.0,667059.0,2023,8,86,4,5,7,1,9,3,0,1,1,2,3,3,0,1.0,1,1,42,99,0,1.32,
50001.0,9600,207741.0,750956.0,2023,3,87,4,5,5,1,9,0,2,1,1,2,3,3,1,2.0,1,1,31,5,2,7.02,7.0
50001.0,9600,207741.0,750956.0,2023,3,87,4,5,5,1,9,0,2,1,1,2,3,3,1,2.0,1,1,31,5,1,7.02,4.0
8440021.0,9000,180717.0,572039.0,2023,12,93,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,9,1,3.8,22.0
8440021.0,9000,180717.0,572039.0,2023,12,93,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,4,1,3.8,4.0
8440021.0,9000,180717.0,572039.0,2023,12,93,4,5,6,1,8,3,0,1,1,3,3,3,1,2.0,1,1,62,5,1,3.8,4.0
7920011.0,70,166921.0,633332.0,2023,8,81,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,7,1,8.88,16.0
7920011.0,70,166921.0,633332.0,2023,8,81,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,14,1,8.88,26.0
7920011.0,70,166921.0,633332.0,2023,8,81,4,5,2,1,9,0,3,3,1,4,3,3,0,1.0,1,1,61,12,1,8.88,32.0
130001.0,1034,176215.0,626263.0,2023,10,8,2,5,6,1,9,1,0,1,1,2,3,3,0,6.0,1,1,61,8,1,0.6,13.0
7830100.0,2530,184214.0,649731.0,2023,3,62,4,1,1,1,8,0,3,1,1,2,3,1,0,6.0,1,1,43,11,1,0.9,35.0
220002.0,7800,197950.0,709253.0,2023,5,30,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,5,1,1.92,6.0
220002.0,7800,197950.0,709253.0,2023,5,30,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,11,1,1.92,35.0
220002.0,7800,197950.0,709253.0,2023,5,30,4,1,1,1,9,0,5,1,1,3,3,1,0,5.0,1,1,32,9,1,1.92,28.0
11460541.0,5000,178363.0,663679.0,2023,8,39,4,1,7,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,10,1,1.32,29.0
11460541.0,5000,178363.0,663679.0,2023,8,39,4,1,7,1,8,1,0,1,1,2,3,1,1,2.0,1,1,51,9,1,1.32,
10003.0,1034,176027.0,626367.0,2023,7,77,4,1,5,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,10,2,1.32,31.0
8210041.0,6200,176954.0,658131.0,2023,9,57,4,1,2,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,2,2.58,14.0
17890179.0,8400,183048.0,645400.0,2023,2,34,4,1,4,1,8,3,0,1,1,2,3,1,0,1.0,1,1,44,8,1,1.32,21.0
23780714.0,3000,221705.0,637323.0,2023,1,78,4,5,1,1,8,0,3,1,1,1,3,3,1,3.0,1,1,11,16,1,3.12,33.0
20780125.0,5000,180651.0,667796.0,2023,2,70,4,5,2,1,8,0,3,2,1,3,3,6,1,2.0,1,1,51,4,2,2.52,5.0
20780125.0,5000,180651.0,667796.0,2023,2,70,4,5,2,1,8,0,3,2,1,3,3,6,1,2.0,1,1,51,7,2,2.52,15.0
9360043.0,6100,184570.0,665439.0,2023,7,65,4,1,1,1,8,3,0,1,1,4,3,1,9,7.0,1,1,51,6,1,0.6,14.0
250612.0,5000,179955.0,664089.0,2023,7,36,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,1,1.92,
250612.0,5000,179955.0,664089.0,2023,7,36,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,6,2,1.92,
250612.0,5000,179955.0,664089.0,2023,7,36,4,1,3,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,9,2,1.92,26.0
7230043.0,9000,179304.0,572836.0,2023,7,94,4,5,4,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,8,2,1.32,21.0
7230043.0,9000,179304.0,572836.0,2023,7,94,4,5,4,1,8,0,3,2,1,5,3,3,1,2.0,1,1,62,6,2,1.32,8.0
10090313.0,7400,186409.0,689464.0,2023,2,23,4,5,6,1,9,0,3,1,1,5,3,10,1,2.0,1,1,41,7,1,5.72,16.0
10090313.0,7400,186409.0,689464.0,2023,2,23,4,5,6,1,9,0,3,1,1,5,3,10,1,2.0,1,1,41,4,2,5.72,3.0
28130725.0,3000,220778.0,635240.0,2023,10,29,4,1,4,1,8,2,0,1,1,3,3,1,0,1.0,1,1,11,6,1,1.98,13.0
28130725.0,3000,220778.0,635240.0,2023,10,29,4,1,4,1,8,2,0,1,1,3,3,1,0,1.0,1,1,11,99,0,1.98,
7630003.0,2620,187351.0,662475.0,2023,4,80,4,5,1,1,8,1,0,1,1,3,3,6,1,2.0,1,1,51,99,0,0.6,
67630011.0,6100,183972.0,667355.0,2023,6,53,4,1,5,1,8,3,0,1,1,3,5,1,1,2.0,1,1,51,9,1,10.76,24.0
