HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years
2,69,4,1,6,1,9,9,0,0,0,0,5,11,9,,9,9,51,5,1,0.9,7
12,34,4,1,7,1,8,1,0,1,1,2,4,1,0,1,1,1,62,6,2,2.52,9
9,23,4,5,2,1,9,1,0,1,1,2,3,6,0,5,1,1,41,6,1,1.32,8
9,23,4,5,2,1,9,1,0,1,1,2,3,6,0,5,1,1,41,12,2,1.32,8
3,32,4,1,5,1,9,0,3,1,1,2,3,1,0,1,1,1,24,7,1,0.6,15
7,1,4,5,1,1,8,0,2,3,1,5,3,3,0,1,1,1,31,9,2,2.88,6
7,1,4,5,1,1,8,0,2,3,1,5,3,3,0,1,1,1,31,5,2,2.88,5
7,1,4,5,1,1,8,0,2,3,1,5,3,3,0,1,1,1,31,5,1,2.88,7
11,77,4,5,6,1,8,1,0,1,1,2,3,3,1,2,1,1,51,8,1,1.32,17
11,77,4,5,6,1,8,1,0,1,1,2,3,3,1,2,1,1,51,5,1,1.32,5
3,73,4,5,1,1,8,3,0,1,1,2,3,3,0,1,1,1,11,5,1,0.6,4
3,49,4,1,5,1,8,3,0,1,1,3,3,1,0,1,1,1,11,4,1,0.6,2
12,75,4,5,2,1,9,1,0,1,1,1,3,3,0,1,1,1,31,2,2,6.17,
12,75,4,5,2,1,9,1,0,1,1,1,3,3,0,1,1,1,31,5,1,6.17,7
4,30,3,1,2,1,8,0,3,1,1,2,3,1,1,2,1,1,11,10,1,5.04,
4,30,3,1,2,1,8,0,3,1,1,2,3,1,1,2,1,1,11,13,1,5.04,45
5,87,4,5,4,1,8,3,0,1,1,5,5,3,0,1,9,1,42,99,0,1.92,
1,82,4,5,1,1,9,0,3,3,1,5,3,3,1,2,1,1,61,7,1,1.32,9
1,82,4,5,1,1,9,0,3,3,1,5,3,3,1,2,1,1,61,10,1,1.32,6
4,35,4,1,1,1,9,0,3,1,1,2,3,1,0,1,1,1,32,9,1,0.6,20
10,55,3,1,1,1,8,3,0,1,1,2,3,1,0,5,1,1,51,5,1,1.32,7
10,55,3,1,1,1,8,3,0,1,1,2,3,1,0,5,1,1,51,9,1,1.32,26
9,35,4,1,1,1,8,3,0,1,1,3,3,1,0,1,1,1,11,99,0,0.6,
4,70,4,1,5,1,8,1,0,1,1,2,3,1,0,6,1,1,31,99,0,1.92,
4,70,4,1,5,1,8,1,0,1,1,2,3,1,0,6,1,1,31,8,1,1.92,23
4,70,4,1,5,1,8,1,0,1,1,2,3,1,0,6,1,1,31,5,1,1.92,6
6,65,4,1,1,1,9,3,0,7,1,4,3,11,0,1,9,1,11,6,1,4.12,12
11,38,4,1,4,1,8,0,3,1,1,5,5,1,0,5,1,1,31,6,1,3.84,10
11,38,4,1,4,1,8,0,3,1,1,5,5,1,0,5,1,1,31,11,1,3.84,37
12,63,4,1,2,1,8,0,3,1,1,4,3,1,0,1,1,1,31,15,1,0.6,47
8,89,4,5,3,1,9,3,0,1,1,2,3,4,0,1,1,1,51,99,0,1.92,
8,89,4,5,3,1,9,3,0,1,1,2,3,4,0,1,1,1,51,14,1,1.92,35
2,74,4,5,2,1,8,0,3,1,1,3,3,3,9,7,1,1,62,5,1,0.6,7
8,4,4,5,1,1,8,0,3,3,1,3,3,6,1,2,1,1,44,10,1,2.52,30
8,4,4,5,1,1,8,0,3,3,1,3,3,6,1,2,1,1,44,7,1,2.52,15
4,40,2,1,3,1,9,0,2,3,1,3,3,1,1,2,1,1,31,8,1,2.52,20
4,40,2,1,3,1,9,0,2,3,1,3,3,1,1,2,1,1,31,10,1,2.52,33
9,72,4,1,1,1,8,2,0,1,1,3,3,1,1,2,1,1,11,12,1,0.9,33
1,48,4,1,6,1,9,0,3,1,1,3,3,1,0,1,1,1,42,17,1,1.32,53
1,48,4,1,6,1,9,0,3,1,1,3,3,1,0,1,1,1,42,8,1,1.32,4
6,96,4,5,5,1,8,3,0,1,1,3,3,3,0,7,1,1,61,10,2,1.32,15
6,96,4,5,5,1,8,3,0,1,1,3,3,3,0,7,1,1,61,12,1,1.32,34
4,57,4,1,5,1,9,9,0,0,0,0,5,11,1,2,9,9,44,7,1,2.22,19
3,73,4,5,1,1,8,3,0,1,1,3,3,3,0,1,2,2,44,15,2,0.6,50
3,38,4,1,3,1,9,1,0,1,1,0,3,1,0,5,2,2,51,11,2,0.6,35
11,67,4,5,1,1,9,0,3,1,1,2,3,6,1,2,1,1,32,10,2,2.52,33
11,67,4,5,1,1,9,0,3,1,1,2,3,6,1,2,1,1,32,9,1,2.52,23
9,4,4,5,2,1,8,0,3,1,1,3,3,3,9,,1,1,51,9,1,1.25,25
2,59,4,1,4,1,9,0,2,1,1,4,3,1,0,7,9,2,11,5,1,1.32,5
2,59,4,1,4,1,9,0,2,1,1,4,3,1,0,7,9,2,11,7,1,1.32,9
5,49,2,1,5,1,5,1,0,1,1,2,3,1,0,1,1,1,51,12,2,0.6,41
1,38,4,1,3,1,9,0,2,1,1,2,3,1,0,6,1,1,77,11,1,0.6,33
8,60,4,1,5,1,8,1,0,1,1,1,3,1,0,1,1,1,62,5,1,1.98,6
8,60,4,1,5,1,8,1,0,1,1,1,3,1,0,1,1,1,62,99,0,1.98,
7,65,4,1,6,1,8,0,3,1,1,2,3,1,0,1,1,1,44,9,1,1.98,3
2,72,4,5,4,1,8,1,0,1,1,2,5,3,1,2,2,9,11,10,1,0.6,28
2,31,4,1,5,1,9,3,0,1,1,2,3,1,0,7,2,2,42,99,1,0.6,3
3,85,4,5,1,1,8,0,2,3,1,5,4,3,1,2,2,2,31,16,2,2.52,46
3,85,4,5,1,1,8,0,2,3,1,5,4,3,1,2,2,2,31,12,1,2.52,29
12,50,4,1,1,1,8,3,0,1,1,2,3,1,1,2,1,1,51,16,1,2.52,61
12,50,4,1,1,1,8,3,0,1,1,2,3,1,1,2,1,1,51,7,2,2.52,17
6,40,4,1,5,1,8,1,0,1,1,3,2,1,0,1,1,1,44,4,1,0.6,3
6,28,4,1,3,1,8,1,0,1,1,1,3,1,0,1,1,1,31,16,1,0.6,51
1,65,4,1,3,1,9,0,5,1,1,2,3,1,0,1,1,1,41,13,1,0.6,45
4,81,2,5,4,1,8,3,0,1,1,3,3,6,1,2,1,1,51,9,1,1.32,29
4,81,2,5,4,1,8,3,0,1,1,3,3,6,1,2,1,1,51,6,2,1.32,10
11,46,4,1,2,1,8,3,0,1,1,3,3,1,1,2,1,2,51,9,1,5.76,27
11,46,4,1,2,1,8,3,0,1,1,3,3,1,1,2,1,2,51,15,2,5.76,42
11,46,4,1,2,1,8,3,0,1,1,3,3,1,1,2,1,2,51,13,2,5.76,8
4,36,4,1,1,1,9,0,2,1,1,4,3,1,1,2,1,1,62,5,2,1.98,4
4,36,4,1,1,1,9,0,2,1,1,4,3,1,1,2,1,1,62,4,1,1.98,4
8,76,4,1,7,1,8,3,0,1,1,2,3,11,9,7,1,1,61,9,1,0.6,5
5,64,4,1,7,1,9,0,3,1,1,2,3,1,0,6,1,1,62,5,1,1.32,6
5,64,4,1,7,1,9,0,3,1,1,2,3,1,0,6,1,1,62,4,1,1.32,4
11,3,4,5,3,1,8,1,0,1,1,5,3,3,1,2,1,1,51,6,2,1.32,11
11,3,4,5,3,1,8,1,0,1,1,5,3,3,1,2,1,1,51,4,1,1.32,4
9,88,4,5,7,1,9,3,0,1,1,0,3,3,0,1,1,1,31,8,1,0.6,24
10,78,4,5,4,1,9,1,0,1,1,2,3,6,0,1,1,1,42,13,2,1.32,42
3,63,4,1,5,1,8,0,3,1,1,3,3,1,0,6,1,1,61,9,2,1.32,19
3,63,4,1,5,1,8,0,3,1,1,3,3,1,0,6,1,1,61,8,2,1.32,6
1,73,4,5,1,1,9,1,0,1,1,3,3,3,0,6,1,1,62,15,1,1.92,51
5,33,4,1,1,1,8,3,0,1,1,2,3,11,9,,1,1,51,5,1,0.9,5
4,29,2,1,3,1,8,0,3,3,1,5,3,1,1,2,4,1,62,8,2,10.8,8
4,29,2,1,3,1,8,0,3,3,1,5,3,1,1,2,4,1,62,12,2,10.8,13
7,82,4,5,7,1,8,3,0,1,1,2,3,6,0,1,1,1,11,5,1,1.32,7
7,82,4,5,7,1,8,3,0,1,1,2,3,6,0,1,1,1,11,4,1,1.32,3
6,28,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,41,12,1,3.84,40
6,28,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,41,13,1,3.84,33
3,40,4,1,2,1,8,3,0,1,1,4,3,1,1,2,1,1,51,14,1,0.6,
5,64,4,1,3,1,9,3,0,2,1,2,3,1,1,2,1,1,11,7,1,5.04,15
4,63,4,1,2,1,9,0,4,1,1,2,5,1,0,6,9,9,61,12,1,1.32,42
4,63,4,1,2,1,9,0,4,1,1,2,5,1,0,6,9,9,61,8,2,1.32,20
1,47,4,1,3,1,8,1,0,1,1,4,3,1,1,2,1,1,31,6,1,3.2,12
1,47,4,1,3,1,8,1,0,1,1,4,3,1,1,2,1,1,31,12,1,3.2,25
7,71,4,1,3,1,9,2,0,1,1,3,5,1,0,1,1,1,21,12,2,1.32,23
7,71,4,1,3,1,9,2,0,1,1,3,5,1,0,1,1,1,21,7,2,1.32,13
9,15,4,5,2,1,9,2,0,1,0,3,3,3,1,2,1,1,11,5,1,2.52,8
9,15,4,5,2,1,9,2,0,1,0,3,3,3,1,2,1,1,11,6,1,2.52,13
11,69,4,5,5,1,8,0,3,1,1,5,3,3,1,2,1,1,11,6,2,3.84,7
11,69,4,5,5,1,8,0,3,1,1,5,3,3,1,2,1,1,11,11,1,3.84,30
11,62,4,1,5,1,8,0,3,1,1,3,3,11,0,1,1,1,61,7,1,2.88,15
5,67,4,1,3,1,8,1,0,1,1,2,3,1,9,7,1,1,51,12,2,0.6,39
4,4,4,5,1,1,8,0,3,1,1,3,5,3,1,2,1,1,11,6,2,3.84,12
4,4,4,5,1,1,8,0,3,1,1,3,5,3,1,2,1,1,11,6,1,3.84,6
12,72,4,5,3,1,8,3,0,1,0,3,3,3,1,2,1,1,31,13,1,0.9,27
1,59,4,1,5,1,8,0,3,1,1,1,3,1,1,2,1,1,51,10,1,0.6,33
2,67,4,1,2,1,8,3,0,1,1,2,3,1,0,7,1,1,77,7,2,0.6,16
4,93,4,5,6,1,8,3,0,1,1,3,3,3,0,5,1,1,42,5,2,1.32,3
4,93,4,5,6,1,8,3,0,1,1,3,3,3,0,5,1,1,42,4,1,1.32,5
2,64,4,1,4,1,8,0,3,1,1,3,4,1,1,2,1,1,31,6,1,1.32,11
12,86,4,5,1,1,9,3,0,1,1,3,4,4,0,1,1,1,62,6,2,1.32,13
12,86,4,5,1,1,9,3,0,1,1,3,4,4,0,1,1,1,62,7,1,1.32,11
10,67,2,1,6,1,8,0,2,3,1,4,3,1,1,2,1,1,41,9,2,1.32,18
10,67,2,1,6,1,8,0,2,3,1,4,3,1,1,2,1,1,41,4,2,1.32,3
8,57,4,1,1,1,8,0,4,1,1,2,3,1,0,1,1,1,61,12,2,0.6,14
3,41,4,1,6,1,9,3,0,1,1,3,3,1,0,1,1,1,11,8,2,0.9,16
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,15,1,12,53
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,10,1,12,30
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
1,96,4,5,4,1,8,3,0,6,1,3,5,10,0,1,9,1,51,99,0,12,
8,96,4,5,5,1,8,3,0,1,1,4,3,3,0,1,1,1,51,5,1,1.32,6
8,96,4,5,5,1,8,3,0,1,1,4,3,3,0,1,1,1,51,4,1,1.32,
11,52,4,1,5,1,8,2,0,1,1,4,3,1,1,2,1,1,11,10,2,0.9,32
1,95,4,5,1,1,8,3,0,1,1,3,3,3,0,6,1,1,62,7,1,1.32,11
1,95,4,5,1,1,8,3,0,1,1,3,3,3,0,6,1,1,62,5,1,1.32,3
6,76,4,1,5,1,8,3,0,1,1,3,3,1,1,2,1,1,51,4,2,1.32,2
6,76,4,1,5,1,8,3,0,1,1,3,3,1,1,2,1,1,51,11,1,1.32,38
12,4,4,5,1,1,8,9,0,1,1,2,5,3,0,1,9,1,61,9,1,1.92,
12,4,4,5,1,1,8,9,0,1,1,2,5,3,0,1,9,1,61,6,1,1.92,13
4,87,4,5,7,1,8,0,3,1,1,3,3,3,1,2,1,1,11,15,2,1.92,34
4,87,4,5,7,1,8,0,3,1,1,3,3,3,1,2,1,1,11,6,1,1.92,6
4,87,4,5,7,1,8,0,3,1,1,3,3,3,1,2,1,1,11,15,2,1.92,26
9,70,4,1,2,1,9,3,0,1,1,2,3,1,0,7,1,1,42,11,1,1.32,37
9,70,4,1,2,1,9,3,0,1,1,2,3,1,0,7,1,1,42,7,1,1.32,17
2,49,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,11,7,1,3.84,14
2,49,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,11,14,1,3.84,52
4,40,4,1,6,1,8,3,0,1,1,2,3,1,0,1,1,1,51,9,1,1.98,28
4,40,4,1,6,1,8,3,0,1,1,2,3,1,0,1,1,1,51,99,0,1.98,
2,81,4,5,2,1,8,0,3,1,1,3,3,6,1,2,1,1,41,6,1,7.56,11
2,81,4,5,2,1,8,0,3,1,1,3,3,6,1,2,1,1,41,15,1,7.56,57
1,77,4,5,5,1,8,3,0,1,1,2,3,6,0,5,1,1,51,10,2,2.52,22
1,77,4,5,5,1,8,3,0,1,1,2,3,6,0,5,1,1,51,4,1,2.52,4
8,85,4,5,7,1,8,3,0,1,1,2,3,3,9,7,1,1,44,4,1,2.75,
8,85,4,5,7,1,8,3,0,1,1,2,3,3,9,7,1,1,44,9,2,2.75,23
7,33,4,1,4,1,2,0,3,1,1,3,3,1,1,2,1,1,31,10,1,2.52,32
7,33,4,1,4,1,2,0,3,1,1,3,3,1,1,2,1,1,31,10,1,2.52,9
1,44,4,1,4,1,8,0,4,1,1,3,5,1,0,1,1,9,61,11,2,0.6,31
5,25,4,1,1,1,9,3,0,1,1,2,3,1,1,2,1,1,51,13,1,1.32,29
5,25,4,1,1,1,9,3,0,1,1,2,3,1,1,2,1,1,51,5,1,1.32,7
7,93,4,5,5,1,8,0,5,1,1,3,3,3,0,7,1,1,61,12,1,8.88,19
11,59,4,1,6,1,8,1,0,1,1,3,3,1,1,2,1,1,51,13,1,6.36,46
11,59,4,1,6,1,8,1,0,1,1,3,3,1,1,2,1,1,51,12,1,6.36,42
2,52,4,1,7,1,5,0,3,1,1,4,3,1,1,2,1,1,11,99,1,3.84,3
2,52,4,1,7,1,5,0,3,1,1,4,3,1,1,2,1,1,11,6,2,3.84,6
12,28,4,5,3,1,9,9,0,0,0,0,5,6,0,1,9,9,41,10,2,0.6,29
12,85,4,5,1,1,9,0,3,1,1,4,3,3,0,7,1,1,61,7,1,2.52,8
11,59,4,1,5,1,8,0,3,1,1,3,3,1,1,2,1,1,41,11,1,7.56,34
11,59,4,1,5,1,8,0,3,1,1,3,3,1,1,2,1,1,41,4,1,7.56,3
1,45,4,1,5,1,8,0,3,1,1,1,3,1,0,1,1,1,42,12,1,1.92,36
7,30,4,1,4,1,8,3,0,1,1,2,3,1,0,6,1,1,31,10,1,1.32,31
7,30,4,1,4,1,8,3,0,1,1,2,3,1,0,6,1,1,31,8,2,1.32,11
6,47,4,1,5,1,8,3,0,1,1,2,3,1,0,5,1,1,11,14,2,0.6,10
5,91,4,5,2,1,8,0,3,1,1,3,3,3,0,6,1,1,61,6,1,1.32,9
5,91,4,5,2,1,8,0,3,1,1,3,3,3,0,6,1,1,61,6,1,1.32,8
2,74,4,5,1,1,8,1,0,1,1,3,3,3,0,1,1,1,11,15,1,1.92,34
1,27,4,5,3,1,9,3,0,1,1,0,3,6,1,2,1,1,51,8,1,3.2,
1,27,4,5,3,1,9,3,0,1,1,0,3,6,1,2,1,1,51,10,1,3.2,17
9,28,4,1,4,1,9,0,3,1,1,1,5,11,0,1,1,1,42,99,0,0.6,
10,64,4,1,1,1,8,3,0,1,1,4,5,1,1,2,1,1,51,10,1,2.52,25
10,64,4,1,1,1,8,3,0,1,1,4,5,1,1,2,1,1,51,5,1,2.52,5
11,85,4,5,3,1,8,3,0,1,1,2,3,3,1,2,1,1,11,9,1,4.44,16
11,85,4,5,3,1,8,3,0,1,1,2,3,3,1,2,1,1,11,7,1,4.44,6
8,40,4,1,3,1,8,3,0,2,1,3,3,1,0,1,1,1,51,6,2,0.6,8
4,53,4,1,1,1,8,1,0,1,1,2,3,1,0,1,1,1,31,10,1,0.6,19
6,59,4,1,3,1,9,3,0,1,1,3,3,1,9,,1,1,24,4,2,1.92,4
2,72,4,5,3,1,9,0,3,1,1,2,3,3,1,2,2,2,41,11,2,2.52,32
2,72,4,5,3,1,9,0,3,1,1,2,3,3,1,2,2,2,41,15,1,2.52,58
12,32,4,1,5,1,8,0,3,1,1,1,3,1,0,1,1,1,42,11,1,0.6,37
4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2,1,1,51,6,2,1.92,12
4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2,1,1,51,10,2,1.92,5
4,19,2,5,3,1,8,0,3,1,1,3,3,3,1,2,1,1,51,12,2,1.92,21
9,53,4,1,1,1,9,3,0,1,0,4,3,1,0,1,1,1,51,99,0,0.6,
9,67,4,1,4,1,8,0,2,1,1,2,3,1,1,2,1,1,31,8,2,7.02,19
9,67,4,1,4,1,8,0,2,1,1,2,3,1,1,2,1,1,31,9,1,7.02,24
3,30,4,1,5,1,9,3,0,1,1,2,3,1,0,1,1,1,43,9,2,0.6,25
12,69,4,5,2,1,8,0,2,2,1,0,3,3,1,2,1,1,42,10,1,2.52,31
12,69,4,5,2,1,8,0,2,2,1,0,3,3,1,2,1,1,42,14,1,2.52,49
10,55,4,1,3,1,8,0,3,2,1,5,3,1,1,2,1,1,31,13,1,2.22,47
10,55,4,1,3,1,8,0,3,2,1,5,3,1,1,2,1,1,31,11,1,2.22,31
10,36,4,1,1,1,8,3,0,1,1,3,3,1,1,2,1,1,11,7,2,1.32,10
10,36,4,1,1,1,8,3,0,1,1,3,3,1,1,2,1,1,11,8,1,1.32,16
8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2,1,1,42,13,1,1.92,47
8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2,1,1,42,5,1,1.92,9
8,26,4,1,5,1,9,0,3,2,1,3,3,1,1,2,1,1,42,11,1,1.92,39
2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,16,1,2.52,59
2,35,4,1,3,1,8,3,0,8,1,3,4,1,9,,9,1,42,99,0,2.52,
9,34,2,1,1,1,8,1,0,1,1,2,3,1,0,1,1,1,51,16,1,0.9,50
8,69,4,1,6,1,8,3,0,1,1,4,3,1,0,6,1,1,62,8,2,1.32,19
8,69,4,1,6,1,8,3,0,1,1,4,3,1,0,6,1,1,62,9,1,1.32,26
1,44,4,1,3,1,8,1,0,1,1,1,3,1,0,1,1,1,24,16,1,7.47,50
1,42,4,1,5,1,9,3,0,1,1,2,3,1,0,7,1,1,42,7,2,1.92,18
11,69,4,5,1,1,8,3,0,1,1,2,3,6,0,1,2,2,51,7,1,0.6,15
2,51,4,1,5,1,8,0,3,1,1,3,3,1,1,2,1,1,61,10,2,2.52,28
2,51,4,1,5,1,8,0,3,1,1,3,3,1,1,2,1,1,61,8,1,2.52,23
1,3,4,5,2,1,8,3,0,1,1,2,5,3,1,2,1,1,51,6,1,6.36,14
1,3,4,5,2,1,8,3,0,1,1,2,5,3,1,2,1,1,51,4,1,6.36,
3,34,4,1,5,1,9,0,3,1,1,2,3,1,1,2,1,1,41,14,1,1.6,49
9,87,4,5,4,1,8,1,0,1,1,3,3,3,1,2,1,1,51,11,1,2.52,30
9,87,4,5,4,1,8,1,0,1,1,3,3,3,1,2,1,1,51,9,1,2.52,28
4,75,3,1,6,1,9,0,3,1,1,3,3,1,1,2,1,1,41,12,2,2.52,31
4,75,3,1,6,1,9,0,3,1,1,3,3,1,1,2,1,1,41,8,1,2.52,2
6,68,4,1,1,1,8,0,1,1,1,2,3,1,0,1,1,1,62,7,1,1.92,17
6,68,4,1,1,1,8,0,1,1,1,2,3,1,0,1,1,1,62,5,1,1.92,
3,79,4,5,3,1,8,3,0,1,1,2,3,3,0,5,2,2,21,5,2,1.32,8
3,79,4,5,3,1,8,3,0,1,1,2,3,3,0,5,2,2,21,5,2,1.32,6
6,45,4,1,6,1,8,0,3,1,1,3,3,1,1,2,1,1,51,12,1,2.52,34
6,45,4,1,6,1,8,0,3,1,1,3,3,1,1,2,1,1,51,8,1,2.52,20
10,2,4,5,1,1,8,1,0,1,1,2,3,3,0,6,1,1,51,8,1,0.6,
12,39,4,1,3,1,5,3,0,1,1,2,3,1,0,7,1,1,61,8,1,0.6,24
11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5,1,1,32,16,2,2.52,36
11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5,1,1,32,99,0,2.52,
11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5,1,1,32,99,0,2.52,
11,43,4,1,6,1,8,3,0,1,1,2,3,1,0,5,1,1,32,12,1,2.52,39
2,63,4,1,3,1,8,3,0,1,1,3,3,1,0,1,1,1,41,6,1,0.6,13
9,89,4,5,5,1,9,3,0,1,0,3,3,3,0,1,1,1,11,7,2,1.32,15
9,89,4,5,5,1,9,3,0,1,0,3,3,3,0,1,1,1,11,4,1,1.32,3
3,35,4,1,5,1,9,1,0,1,1,3,3,1,1,2,1,1,51,15,1,1.32,45
3,35,4,1,5,1,9,1,0,1,1,3,3,1,1,2,1,1,51,13,2,1.32,41
8,79,4,5,1,1,8,1,0,1,1,2,5,3,0,1,1,1,51,8,1,1.32,23
8,79,4,5,1,1,8,1,0,1,1,2,5,3,0,1,1,1,51,99,0,1.32,
10,34,3,1,3,1,8,1,0,1,1,4,3,1,1,2,1,1,51,10,1,5.04,30
1,35,4,1,4,1,8,3,0,1,1,3,3,1,1,2,1,1,11,7,2,0.6,9
11,41,4,1,3,1,9,3,0,1,0,2,5,1,0,1,1,1,51,13,1,2.58,45
9,56,4,1,1,1,9,3,0,1,1,3,3,1,1,2,1,1,51,6,1,3.84,9
9,56,4,1,1,1,9,3,0,1,1,3,3,1,1,2,1,1,51,10,1,3.84,30
11,57,4,1,5,1,9,3,0,1,1,4,3,1,0,1,1,1,61,13,1,1.32,37
11,57,4,1,5,1,9,3,0,1,1,4,3,1,0,1,1,1,61,4,2,1.32,2
5,69,4,1,4,1,8,1,0,1,1,2,3,1,1,2,1,1,51,6,1,0.6,9
9,70,4,1,5,1,8,0,3,1,1,4,3,1,0,1,1,1,61,13,2,0.6,24
7,34,4,1,5,1,9,0,2,1,1,5,4,1,1,2,1,1,31,14,2,2.52,23
7,34,4,1,5,1,9,0,2,1,1,5,4,1,1,2,1,1,31,12,1,2.52,26
9,68,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,61,8,1,4.5,17
9,68,4,1,1,1,8,0,3,1,1,3,3,1,1,2,1,1,61,13,2,4.5,44
5,33,4,1,2,1,8,1,0,1,1,2,3,11,0,1,1,1,42,9,2,0.6,23
7,30,4,1,5,1,8,0,3,1,1,3,3,1,0,1,1,1,11,5,1,12.66,4
7,30,4,1,5,1,8,0,3,1,1,3,3,1,0,1,1,1,11,16,1,12.66,46
4,96,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,99,0,1.32,
4,96,4,5,5,1,8,0,5,1,1,4,3,6,9,,9,1,31,6,1,1.32,10
4,68,4,1,6,1,9,3,0,1,0,2,3,1,1,2,9,1,51,5,1,1.32,
4,68,4,1,6,1,9,3,0,1,0,2,3,1,1,2,9,1,51,11,1,1.32,
12,71,4,5,6,1,8,3,0,1,1,2,3,3,0,1,1,1,51,4,1,6.36,
12,71,4,5,6,1,8,3,0,1,1,2,3,3,0,1,1,1,51,99,0,6.36,
12,15,4,5,6,1,8,1,0,1,1,4,3,3,1,2,1,1,51,5,1,4.44,3
4,73,4,1,6,1,9,0,3,3,1,5,3,1,1,2,1,1,44,11,2,1.32,34
4,73,4,1,6,1,9,0,3,3,1,5,3,1,1,2,1,1,44,13,2,1.32,31
1,37,4,1,1,1,9,3,0,2,1,3,3,1,1,2,1,1,11,15,2,5.04,51
1,37,4,1,1,1,9,3,0,2,1,3,3,1,1,2,1,1,11,10,1,5.04,29
6,29,4,1,1,1,9,0,3,1,1,5,5,1,0,6,1,1,61,5,1,1.32,7
6,29,4,1,1,1,9,0,3,1,1,5,5,1,0,6,1,1,61,14,1,1.32,50
2,67,4,1,3,1,8,3,0,1,1,2,3,2,0,1,2,1,11,14,1,0.6,47
2,64,4,1,1,1,8,0,2,1,1,4,3,1,1,2,1,1,11,5,1,2.52,3
11,71,4,5,5,1,8,3,0,1,1,4,3,3,1,2,1,1,51,14,1,0.6,42
11,21,4,5,6,1,8,0,5,1,1,2,3,6,1,2,1,1,31,7,1,0.6,9
9,72,4,1,2,1,8,3,0,6,1,2,3,11,0,1,1,1,11,5,1,5.1,3
9,72,4,1,2,1,8,3,0,6,1,2,3,11,0,1,1,1,11,6,1,5.1,9
8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2,1,1,23,7,1,1.92,17
8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2,1,1,23,15,1,1.92,53
8,59,4,1,2,1,9,3,0,5,1,5,3,1,1,2,1,1,23,13,1,1.92,42
5,32,4,1,2,1,9,3,0,7,1,2,5,1,9,7,1,1,11,8,1,0.6,20
6,68,4,1,3,1,9,3,0,1,0,2,3,1,0,1,1,1,11,14,1,0.6,45
1,83,4,5,5,1,8,0,5,3,1,3,3,4,1,2,1,1,61,8,2,3.84,21
1,83,4,5,5,1,8,0,5,3,1,3,3,4,1,2,1,1,61,12,2,3.84,40
