HODESH_TEUNA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_DEREH,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,RAMZOR,BAKARA,MEZEG_AVIR,PNE_KVISH,NAFA,KVUZA_GIL,MIN,base_risk_score,veteran_driver_years,HOUR
2,4,1,2,1,8,1,0,1,1,2,4,1,0,1.0,1,1,43,9,2,0.6,17.0,13
1,4,1,5,1,8,0,4,1,1,4,3,1,1,2.0,1,1,42,4,1,1.98,5.0,13
1,4,1,5,1,8,0,4,1,1,4,3,1,1,2.0,1,1,42,10,1,1.98,31.0,13
3,4,5,7,1,9,0,3,2,1,3,3,3,1,2.0,1,1,44,8,1,1.98,3.0,18
3,4,5,7,1,9,0,3,2,1,3,3,3,1,2.0,1,1,44,8,1,1.98,6.0,18
9,4,5,5,1,9,3,0,1,1,2,3,6,0,5.0,1,1,42,4,1,1.32,2.0,19
9,4,5,5,1,9,3,0,1,1,2,3,6,0,5.0,1,1,42,10,2,1.32,22.0,19
1,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,11,4,1,1.32,,16
1,4,1,3,1,8,0,3,1,1,4,3,1,1,2.0,1,1,11,5,1,1.32,7.0,16
12,4,1,2,1,9,1,0,1,1,2,5,1,0,1.0,1,1,51,6,1,4.38,11.0,13
12,4,1,2,1,9,1,0,1,1,2,5,1,0,1.0,1,1,51,10,1,4.38,,13
6,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,16,1,1.32,60.0,9
6,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,10,1,1.32,30.0,9
9,4,1,4,1,9,9,0,0,0,0,5,11,1,2.0,9,9,62,6,1,7.09,9.0,8
2,4,5,7,1,9,1,0,1,1,3,3,3,0,1.0,1,1,51,13,1,1.32,14.0,23
12,4,1,6,1,8,3,0,2,1,2,3,1,1,2.0,1,1,31,12,2,5.04,35.0,8
12,4,1,6,1,8,3,0,2,1,2,3,1,1,2.0,1,1,31,10,1,5.04,31.0,8
6,4,1,4,1,8,0,3,1,1,2,3,1,0,1.0,1,1,51,11,1,3.2,39.0,11
6,4,1,4,1,8,0,3,1,1,2,3,1,0,1.0,1,1,51,6,2,3.2,7.0,11
12,4,5,2,1,8,3,0,1,1,1,3,6,0,1.0,1,1,42,16,2,1.32,29.0,16
12,4,5,2,1,8,3,0,1,1,1,3,6,0,1.0,1,1,42,2,1,1.32,,16
2,4,5,6,1,9,0,2,3,1,5,3,3,1,2.0,1,1,31,5,1,6.17,6.0,1
2,4,5,6,1,9,0,2,3,1,5,3,3,1,2.0,1,1,31,9,1,6.17,8.0,1
1,4,5,1,1,8,0,5,3,1,2,3,6,0,1.0,1,1,31,5,2,5.64,8.0,22
1,4,5,1,1,8,0,5,3,1,2,3,6,0,1.0,1,1,31,5,2,5.64,6.0,22
1,4,5,1,1,8,0,5,3,1,2,3,6,0,1.0,1,1,31,6,1,5.64,10.0,22
1,4,5,1,1,8,0,5,3,1,2,3,6,0,1.0,1,1,31,10,2,5.64,12.0,22
1,4,5,1,1,8,0,5,3,1,2,3,6,0,1.0,1,1,31,7,1,5.64,13.0,22
5,4,1,6,1,9,0,5,1,1,3,3,1,0,1.0,1,1,23,5,1,1.98,7.0,12
5,4,1,6,1,9,0,5,1,1,3,3,1,0,1.0,1,1,23,8,2,1.98,14.0,12
6,4,1,2,1,8,1,0,1,1,3,3,1,1,2.0,1,1,31,7,1,1.32,15.0,18
6,4,1,2,1,8,1,0,1,1,3,3,1,1,2.0,1,1,31,5,2,1.32,6.0,18
10,4,1,3,1,8,1,0,1,1,4,3,1,1,2.0,1,1,51,8,1,2.52,,13
8,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,32,6,1,1.32,8.0,11
8,4,1,3,1,8,3,0,1,1,2,3,1,0,6.0,1,1,32,16,2,1.32,50.0,11
7,4,1,4,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,7,1,0.6,12.0,18
8,4,1,5,1,8,3,0,1,1,2,3,1,1,2.0,1,1,62,4,1,6.96,4.0,10
8,4,1,5,1,8,3,0,1,1,2,3,1,1,2.0,1,1,62,12,2,6.96,32.0,10
8,4,1,5,1,8,3,0,1,1,2,3,1,1,2.0,1,1,62,13,1,6.96,41.0,10
11,4,5,7,1,8,0,3,2,1,5,3,6,1,2.0,1,1,61,6,1,1.92,14.0,19
11,4,5,7,1,8,0,3,2,1,5,3,6,1,2.0,1,1,61,14,1,1.92,35.0,19
12,4,5,2,1,5,0,3,1,1,2,3,3,1,2.0,1,1,11,6,1,2.82,12.0,17
6,4,1,3,1,9,0,3,1,1,3,3,1,0,1.0,1,1,32,18,1,2.88,,8
6,4,1,3,1,9,0,3,1,1,3,3,1,0,1.0,1,1,32,7,2,2.88,18.0,8
4,4,5,5,1,8,0,3,3,1,5,3,3,1,2.0,1,1,62,10,1,3.8,28.0,22
4,4,5,5,1,8,0,3,3,1,5,3,3,1,2.0,1,1,62,5,1,3.8,4.0,22
3,4,5,7,1,8,0,3,1,1,3,4,3,1,2.0,1,1,61,7,1,2.52,16.0,22
3,4,5,7,1,8,0,3,1,1,3,4,3,1,2.0,1,1,61,5,1,2.52,7.0,22
12,4,1,4,1,8,0,5,1,1,2,2,1,9,7.0,1,1,61,4,1,1.32,3.0,15
12,4,1,4,1,8,0,5,1,1,2,2,1,9,7.0,1,1,61,7,2,1.32,10.0,15
3,4,1,5,1,8,3,0,1,1,0,4,1,9,,1,1,42,16,2,1.32,64.0,10
3,4,1,5,1,8,3,0,1,1,0,4,1,9,,1,1,42,8,1,1.32,23.0,10
4,4,5,6,1,9,9,0,0,0,0,5,6,9,,9,9,44,9,2,1.32,24.0,19
4,4,5,6,1,9,9,0,0,0,0,5,6,9,,9,9,44,7,1,1.32,4.0,19
3,4,5,6,1,8,0,3,3,1,5,3,3,1,2.0,1,1,31,12,2,5.94,33.0,21
3,4,5,6,1,8,0,3,3,1,5,3,3,1,2.0,1,1,31,7,1,5.94,14.0,21
3,4,5,6,1,8,0,3,3,1,5,3,3,1,2.0,1,1,31,5,1,5.94,4.0,21
3,4,5,6,1,8,0,3,3,1,5,3,3,1,2.0,1,1,31,11,1,5.94,36.0,21
1,4,1,5,1,9,3,0,1,1,3,3,1,1,2.0,1,1,11,9,1,1.32,26.0,11
1,4,1,5,1,9,3,0,1,1,3,3,1,1,2.0,1,1,11,11,1,1.32,34.0,11
3,4,1,3,1,8,1,0,2,1,3,3,11,1,2.0,1,1,62,10,2,2.52,26.0,14
3,4,1,3,1,8,1,0,2,1,3,3,11,1,2.0,1,1,62,6,2,2.52,6.0,14
1,4,1,1,1,9,3,0,3,1,3,3,1,1,2.0,1,1,23,6,2,1.32,6.0,13
1,4,1,1,1,9,3,0,3,1,3,3,1,1,2.0,1,1,23,15,1,1.32,52.0,13
1,4,5,2,1,9,3,0,1,1,2,5,3,1,2.0,1,1,11,10,1,1.92,32.0,17
1,4,5,2,1,9,1,0,1,1,2,3,3,0,5.0,1,1,42,7,2,1.32,17.0,19
1,4,5,2,1,9,1,0,1,1,2,3,3,0,5.0,1,1,42,10,2,1.32,30.0,19
6,4,5,5,1,8,0,3,3,1,5,3,3,1,2.0,1,1,61,5,1,1.32,5.0,23
6,4,5,5,1,8,0,3,3,1,5,3,3,1,2.0,1,1,61,9,1,1.32,26.0,23
1,4,5,5,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,99,0,6.32,,17
1,4,5,5,1,8,1,0,1,1,2,3,6,1,2.0,1,1,51,10,1,6.32,29.0,17
8,4,1,5,1,5,0,5,1,1,2,3,1,1,2.0,1,1,51,16,1,0.6,50.0,11
6,4,1,4,1,8,3,0,1,1,4,3,1,0,1.0,1,1,42,9,2,1.32,11.0,18
6,4,1,4,1,8,3,0,1,1,4,3,1,0,1.0,1,1,42,10,1,1.32,19.0,18
2,4,1,2,1,9,3,0,1,1,3,3,1,0,6.0,1,1,24,8,1,1.32,21.0,11
2,4,1,2,1,9,3,0,1,1,3,3,1,0,6.0,1,1,24,16,1,1.32,46.0,11
3,2,1,2,1,8,3,0,1,1,2,2,1,0,1.0,1,1,11,13,1,1.32,15.0,16
3,2,1,2,1,8,3,0,1,1,2,2,1,0,1.0,1,1,11,6,1,1.32,12.0,16
9,4,1,6,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,5,1,2.52,6.0,12
9,4,1,6,1,9,0,5,1,1,4,3,1,1,2.0,1,1,32,11,2,2.52,21.0,12
1,4,5,2,1,9,1,0,1,1,2,3,3,9,7.0,1,1,42,16,1,0.9,58.0,17
6,4,1,6,1,8,1,0,1,0,1,3,1,0,1.0,1,1,51,99,0,0.6,,19
3,4,5,7,1,9,0,2,1,1,2,3,3,1,2.0,1,1,11,11,2,3.48,38.0,22
3,4,5,7,1,9,0,2,1,1,2,3,3,1,2.0,1,1,11,4,1,3.48,3.0,22
6,4,1,6,1,9,3,0,1,1,2,3,1,0,5.0,2,1,51,6,1,1.92,12.0,6
6,4,1,6,1,9,3,0,1,1,2,3,1,0,5.0,2,1,51,99,0,1.92,,6
6,4,1,6,1,9,3,0,1,1,2,3,1,0,5.0,2,1,51,7,1,1.92,14.0,6
10,4,5,2,1,8,3,0,1,1,2,3,3,0,1.0,1,1,51,15,1,0.9,57.0,19
5,4,1,4,1,9,0,3,1,1,1,3,1,9,7.0,1,1,61,16,1,0.9,41.0,17
8,4,1,5,1,9,0,3,1,0,1,3,1,9,7.0,1,1,41,12,1,0.6,10.0,8
8,4,1,3,1,9,3,0,1,1,2,3,1,0,1.0,1,1,32,99,0,0.6,,13
3,4,5,7,1,9,1,0,1,1,2,3,3,0,5.0,1,1,41,6,1,1.32,12.0,18
3,4,5,7,1,9,1,0,1,1,2,3,3,0,5.0,1,1,41,4,2,1.32,4.0,18
1,4,1,3,1,9,0,3,1,1,3,3,1,1,2.0,1,1,62,9,1,1.25,26.0,10
9,4,1,3,1,8,0,3,1,1,3,3,1,1,2.0,1,1,42,14,2,6.96,37.0,11
9,4,1,3,1,8,0,3,1,1,3,3,1,1,2.0,1,1,42,11,1,6.96,38.0,11
9,4,1,3,1,8,0,3,1,1,3,3,1,1,2.0,1,1,42,16,2,6.96,35.0,11
12,4,1,3,1,8,3,0,1,1,3,3,1,0,1.0,1,1,51,9,1,0.6,25.0,10
9,4,5,6,1,9,1,0,1,1,3,3,3,9,,1,1,31,8,1,1.98,19.0,1
9,4,5,6,1,9,1,0,1,1,3,3,3,9,,1,1,31,6,1,1.98,10.0,1
12,4,1,2,1,8,0,3,5,1,3,3,1,1,2.0,1,1,61,9,2,4.5,24.0,11
12,4,1,2,1,8,0,3,5,1,3,3,1,1,2.0,1,1,61,12,1,4.5,44.0,11
3,4,1,5,1,8,3,0,1,1,4,3,1,0,5.0,9,1,24,8,1,1.32,24.0,15
3,4,1,5,1,8,3,0,1,1,4,3,1,0,5.0,9,1,24,16,2,1.32,54.0,15
3,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,42,16,1,1.98,31.0,15
3,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,42,8,1,1.98,23.0,15
12,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,99,0,2.52,,13
12,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,11,12,2,2.52,29.0,13
9,2,1,1,1,9,0,2,2,1,5,3,1,1,2.0,1,1,42,10,1,4.57,32.0,9
9,2,1,1,1,9,0,2,2,1,5,3,1,1,2.0,1,1,42,10,2,4.57,7.0,9
7,4,1,3,1,8,0,4,1,1,3,3,1,1,2.0,1,1,11,8,2,3.84,13.0,13
7,4,1,3,1,8,0,4,1,1,3,3,1,1,2.0,1,1,11,99,0,3.84,,13
5,4,1,5,1,8,1,0,1,1,2,3,1,0,1.0,1,1,31,16,1,0.6,60.0,17
6,4,1,2,1,8,1,0,1,1,2,3,1,0,1.0,1,1,42,10,2,0.6,30.0,10
2,4,1,6,1,9,9,0,0,0,0,5,11,9,,9,9,51,5,1,0.9,7.0,17
12,4,1,7,1,8,1,0,1,1,2,4,1,0,1.0,1,1,62,6,2,2.52,9.0,8
9,4,5,2,1,9,1,0,1,1,2,3,6,0,5.0,1,1,41,6,1,1.32,8.0,5
9,4,5,2,1,9,1,0,1,1,2,3,6,0,5.0,1,1,41,12,2,1.32,8.0,5
3,4,1,5,1,9,0,3,1,1,2,3,1,0,1.0,1,1,24,7,1,0.6,15.0,7
7,4,5,1,1,8,0,2,3,1,5,3,3,0,1.0,1,1,31,9,2,2.88,6.0,0
7,4,5,1,1,8,0,2,3,1,5,3,3,0,1.0,1,1,31,5,2,2.88,5.0,0
7,4,5,1,1,8,0,2,3,1,5,3,3,0,1.0,1,1,31,5,1,2.88,7.0,0
11,4,5,6,1,8,1,0,1,1,2,3,3,1,2.0,1,1,51,8,1,1.32,17.0,19
11,4,5,6,1,8,1,0,1,1,2,3,3,1,2.0,1,1,51,5,1,1.32,5.0,19
3,4,5,1,1,8,3,0,1,1,2,3,3,0,1.0,1,1,11,5,1,0.6,4.0,18
3,4,1,5,1,8,3,0,1,1,3,3,1,0,1.0,1,1,11,4,1,0.6,2.0,12
12,4,5,2,1,9,1,0,1,1,1,3,3,0,1.0,1,1,31,2,2,6.17,,18
12,4,5,2,1,9,1,0,1,1,1,3,3,0,1.0,1,1,31,5,1,6.17,7.0,18
4,3,1,2,1,8,0,3,1,1,2,3,1,1,2.0,1,1,11,10,1,5.04,,7
4,3,1,2,1,8,0,3,1,1,2,3,1,1,2.0,1,1,11,13,1,5.04,45.0,7
5,4,5,4,1,8,3,0,1,1,5,5,3,0,1.0,9,1,42,99,0,1.92,,21
1,4,5,1,1,9,0,3,3,1,5,3,3,1,2.0,1,1,61,7,1,1.32,9.0,20
1,4,5,1,1,9,0,3,3,1,5,3,3,1,2.0,1,1,61,10,1,1.32,6.0,20
4,4,1,1,1,9,0,3,1,1,2,3,1,0,1.0,1,1,32,9,1,0.6,20.0,8
10,3,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,5,1,1.32,7.0,13
10,3,1,1,1,8,3,0,1,1,2,3,1,0,5.0,1,1,51,9,1,1.32,26.0,13
9,4,1,1,1,8,3,0,1,1,3,3,1,0,1.0,1,1,11,99,0,0.6,,8
4,4,1,5,1,8,1,0,1,1,2,3,1,0,6.0,1,1,31,99,0,1.92,,17
4,4,1,5,1,8,1,0,1,1,2,3,1,0,6.0,1,1,31,8,1,1.92,23.0,17
4,4,1,5,1,8,1,0,1,1,2,3,1,0,6.0,1,1,31,5,1,1.92,6.0,17
6,4,1,1,1,9,3,0,7,1,4,3,11,0,1.0,9,1,11,6,1,4.12,12.0,16
11,4,1,4,1,8,0,3,1,1,5,5,1,0,5.0,1,1,31,6,1,3.84,10.0,9
11,4,1,4,1,8,0,3,1,1,5,5,1,0,5.0,1,1,31,11,1,3.84,37.0,9
12,4,1,2,1,8,0,3,1,1,4,3,1,0,1.0,1,1,31,15,1,0.6,47.0,15
8,4,5,3,1,9,3,0,1,1,2,3,4,0,1.0,1,1,51,99,0,1.92,,22
8,4,5,3,1,9,3,0,1,1,2,3,4,0,1.0,1,1,51,14,1,1.92,35.0,22
2,4,5,2,1,8,0,3,1,1,3,3,3,9,7.0,1,1,62,5,1,0.6,7.0,18
8,4,5,1,1,8,0,3,3,1,3,3,6,1,2.0,1,1,44,10,1,2.52,30.0,0
8,4,5,1,1,8,0,3,3,1,3,3,6,1,2.0,1,1,44,7,1,2.52,15.0,0
4,2,1,3,1,9,0,2,3,1,3,3,1,1,2.0,1,1,31,8,1,2.52,20.0,9
4,2,1,3,1,9,0,2,3,1,3,3,1,1,2.0,1,1,31,10,1,2.52,33.0,9
9,4,1,1,1,8,2,0,1,1,3,3,1,1,2.0,1,1,11,12,1,0.9,33.0,17
1,4,1,6,1,9,0,3,1,1,3,3,1,0,1.0,1,1,42,17,1,1.32,53.0,11
1,4,1,6,1,9,0,3,1,1,3,3,1,0,1.0,1,1,42,8,1,1.32,4.0,11
6,4,5,5,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,10,2,1.32,15.0,23
6,4,5,5,1,8,3,0,1,1,3,3,3,0,7.0,1,1,61,12,1,1.32,34.0,23
4,4,1,5,1,9,9,0,0,0,0,5,11,1,2.0,9,9,44,7,1,2.22,19.0,14
3,4,5,1,1,8,3,0,1,1,3,3,3,0,1.0,2,2,44,15,2,0.6,50.0,18
3,4,1,3,1,9,1,0,1,1,0,3,1,0,5.0,2,2,51,11,2,0.6,35.0,9
11,4,5,1,1,9,0,3,1,1,2,3,6,1,2.0,1,1,32,10,2,2.52,33.0,16
11,4,5,1,1,9,0,3,1,1,2,3,6,1,2.0,1,1,32,9,1,2.52,23.0,16
9,4,5,2,1,8,0,3,1,1,3,3,3,9,,1,1,51,9,1,1.25,25.0,0
2,4,1,4,1,9,0,2,1,1,4,3,1,0,7.0,9,2,11,5,1,1.32,5.0,14
2,4,1,4,1,9,0,2,1,1,4,3,1,0,7.0,9,2,11,7,1,1.32,9.0,14
5,2,1,5,1,5,1,0,1,1,2,3,1,0,1.0,1,1,51,12,2,0.6,41.0,12
1,4,1,3,1,9,0,2,1,1,2,3,1,0,6.0,1,1,77,11,1,0.6,33.0,9
8,4,1,5,1,8,1,0,1,1,1,3,1,0,1.0,1,1,62,5,1,1.98,6.0,14
8,4,1,5,1,8,1,0,1,1,1,3,1,0,1.0,1,1,62,99,0,1.98,,14
7,4,1,6,1,8,0,3,1,1,2,3,1,0,1.0,1,1,44,9,1,1.98,3.0,16
2,4,5,4,1,8,1,0,1,1,2,5,3,1,2.0,2,9,11,10,1,0.6,28.0,17
2,4,1,5,1,9,3,0,1,1,2,3,1,0,7.0,2,2,42,99,1,0.6,3.0,7
3,4,5,1,1,8,0,2,3,1,5,4,3,1,2.0,2,2,31,16,2,2.52,46.0,21
3,4,5,1,1,8,0,2,3,1,5,4,3,1,2.0,2,2,31,12,1,2.52,29.0,21
12,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,16,1,2.52,61.0,12
12,4,1,1,1,8,3,0,1,1,2,3,1,1,2.0,1,1,51,7,2,2.52,17.0,12
6,4,1,5,1,8,1,0,1,1,3,2,1,0,1.0,1,1,44,4,1,0.6,3.0,9
6,4,1,3,1,8,1,0,1,1,1,3,1,0,1.0,1,1,31,16,1,0.6,51.0,6
1,4,1,3,1,9,0,5,1,1,2,3,1,0,1.0,1,1,41,13,1,0.6,45.0,16
4,2,5,4,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,9,1,1.32,29.0,20
4,2,5,4,1,8,3,0,1,1,3,3,6,1,2.0,1,1,51,6,2,1.32,10.0,20
11,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,2,51,9,1,5.76,27.0,11
11,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,2,51,15,2,5.76,42.0,11
11,4,1,2,1,8,3,0,1,1,3,3,1,1,2.0,1,2,51,13,2,5.76,8.0,11
4,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,62,5,2,1.98,4.0,8
4,4,1,1,1,9,0,2,1,1,4,3,1,1,2.0,1,1,62,4,1,1.98,4.0,8
8,4,1,7,1,8,3,0,1,1,2,3,11,9,7.0,1,1,61,9,1,0.6,5.0,18
5,4,1,7,1,9,0,3,1,1,2,3,1,0,6.0,1,1,62,5,1,1.32,6.0,15
5,4,1,7,1,9,0,3,1,1,2,3,1,0,6.0,1,1,62,4,1,1.32,4.0,15
11,4,5,3,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,6,2,1.32,11.0,0
11,4,5,3,1,8,1,0,1,1,5,3,3,1,2.0,1,1,51,4,1,1.32,4.0,0
9,4,5,7,1,9,3,0,1,1,0,3,3,0,1.0,1,1,31,8,1,0.6,24.0,21
10,4,5,4,1,9,1,0,1,1,2,3,6,0,1.0,1,1,42,13,2,1.32,42.0,19
3,4,1,5,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,9,2,1.32,19.0,15
3,4,1,5,1,8,0,3,1,1,3,3,1,0,6.0,1,1,61,8,2,1.32,6.0,15
1,4,5,1,1,9,1,0,1,1,3,3,3,0,6.0,1,1,62,15,1,1.92,51.0,18
5,4,1,1,1,8,3,0,1,1,2,3,11,9,,1,1,51,5,1,0.9,5.0,8
4,2,1,3,1,8,0,3,3,1,5,3,1,1,2.0,4,1,62,8,2,10.8,8.0,7
4,2,1,3,1,8,0,3,3,1,5,3,1,1,2.0,4,1,62,12,2,10.8,13.0,7
7,4,5,7,1,8,3,0,1,1,2,3,6,0,1.0,1,1,11,5,1,1.32,7.0,20
7,4,5,7,1,8,3,0,1,1,2,3,6,0,1.0,1,1,11,4,1,1.32,3.0,20
6,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,12,1,3.84,40.0,6
6,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,41,13,1,3.84,33.0,6
3,4,1,2,1,8,3,0,1,1,4,3,1,1,2.0,1,1,51,14,1,0.6,,9
5,4,1,3,1,9,3,0,2,1,2,3,1,1,2.0,1,1,11,7,1,5.04,15.0,15
4,4,1,2,1,9,0,4,1,1,2,5,1,0,6.0,9,9,61,12,1,1.32,42.0,15
4,4,1,2,1,9,0,4,1,1,2,5,1,0,6.0,9,9,61,8,2,1.32,20.0,15
1,4,1,3,1,8,1,0,1,1,4,3,1,1,2.0,1,1,31,6,1,3.2,12.0,11
1,4,1,3,1,8,1,0,1,1,4,3,1,1,2.0,1,1,31,12,1,3.2,25.0,11
7,4,1,3,1,9,2,0,1,1,3,5,1,0,1.0,1,1,21,12,2,1.32,23.0,17
7,4,1,3,1,9,2,0,1,1,3,5,1,0,1.0,1,1,21,7,2,1.32,13.0,17
9,4,5,2,1,9,2,0,1,0,3,3,3,1,2.0,1,1,11,5,1,2.52,8.0,3
9,4,5,2,1,9,2,0,1,0,3,3,3,1,2.0,1,1,11,6,1,2.52,13.0,3
11,4,5,5,1,8,0,3,1,1,5,3,3,1,2.0,1,1,11,6,2,3.84,7.0,17
11,4,5,5,1,8,0,3,1,1,5,3,3,1,2.0,1,1,11,11,1,3.84,30.0,17
11,4,1,5,1,8,0,3,1,1,3,3,11,0,1.0,1,1,61,7,1,2.88,15.0,15
5,4,1,3,1,8,1,0,1,1,2,3,1,9,7.0,1,1,51,12,2,0.6,39.0,16
4,4,5,1,1,8,0,3,1,1,3,5,3,1,2.0,1,1,11,6,2,3.84,12.0,0
4,4,5,1,1,8,0,3,1,1,3,5,3,1,2.0,1,1,11,6,1,3.84,6.0,0
12,4,5,3,1,8,3,0,1,0,3,3,3,1,2.0,1,1,31,13,1,0.9,27.0,17
1,4,1,5,1,8,0,3,1,1,1,3,1,1,2.0,1,1,51,10,1,0.6,33.0,14
2,4,1,2,1,8,3,0,1,1,2,3,1,0,7.0,1,1,77,7,2,0.6,16.0,16
4,4,5,6,1,8,3,0,1,1,3,3,3,0,5.0,1,1,42,5,2,1.32,3.0,23
4,4,5,6,1,8,3,0,1,1,3,3,3,0,5.0,1,1,42,4,1,1.32,5.0,23
2,4,1,4,1,8,0,3,1,1,3,4,1,1,2.0,1,1,31,6,1,1.32,11.0,15
12,4,5,1,1,9,3,0,1,1,3,4,4,0,1.0,1,1,62,6,2,1.32,13.0,21
12,4,5,1,1,9,3,0,1,1,3,4,4,0,1.0,1,1,62,7,1,1.32,11.0,21
10,2,1,6,1,8,0,2,3,1,4,3,1,1,2.0,1,1,41,9,2,1.32,18.0,16
10,2,1,6,1,8,0,2,3,1,4,3,1,1,2.0,1,1,41,4,2,1.32,3.0,16
8,4,1,1,1,8,0,4,1,1,2,3,1,0,1.0,1,1,61,12,2,0.6,14.0,14
3,4,1,6,1,9,3,0,1,1,3,3,1,0,1.0,1,1,11,8,2,0.9,16.0,10
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,15,1,12.0,53.0,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,10,1,12.0,30.0,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
1,4,5,4,1,8,3,0,6,1,3,5,10,0,1.0,9,1,51,99,0,12.0,,23
8,4,5,5,1,8,3,0,1,1,4,3,3,0,1.0,1,1,51,5,1,1.32,6.0,23
8,4,5,5,1,8,3,0,1,1,4,3,3,0,1.0,1,1,51,4,1,1.32,,23
11,4,1,5,1,8,2,0,1,1,4,3,1,1,2.0,1,1,11,10,2,0.9,32.0,12
1,4,5,1,1,8,3,0,1,1,3,3,3,0,6.0,1,1,62,7,1,1.32,11.0,23
1,4,5,1,1,8,3,0,1,1,3,3,3,0,6.0,1,1,62,5,1,1.32,3.0,23
6,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,4,2,1.32,2.0,18
6,4,1,5,1,8,3,0,1,1,3,3,1,1,2.0,1,1,51,11,1,1.32,38.0,18
12,4,5,1,1,8,9,0,1,1,2,5,3,0,1.0,9,1,61,9,1,1.92,,0
12,4,5,1,1,8,9,0,1,1,2,5,3,0,1.0,9,1,61,6,1,1.92,13.0,0
4,4,5,7,1,8,0,3,1,1,3,3,3,1,2.0,1,1,11,15,2,1.92,34.0,21
4,4,5,7,1,8,0,3,1,1,3,3,3,1,2.0,1,1,11,6,1,1.92,6.0,21
4,4,5,7,1,8,0,3,1,1,3,3,3,1,2.0,1,1,11,15,2,1.92,26.0,21
9,4,1,2,1,9,3,0,1,1,2,3,1,0,7.0,1,1,42,11,1,1.32,37.0,17
9,4,1,2,1,9,3,0,1,1,2,3,1,0,7.0,1,1,42,7,1,1.32,17.0,17
2,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,11,7,1,3.84,14.0,12
2,4,1,1,1,8,0,3,1,1,3,3,1,1,2.0,1,1,11,14,1,3.84,52.0,12
4,4,1,6,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,9,1,1.98,28.0,9
4,4,1,6,1,8,3,0,1,1,2,3,1,0,1.0,1,1,51,99,0,1.98,,9
2,4,5,2,1,8,0,3,1,1,3,3,6,1,2.0,1,1,41,6,1,7.56,11.0,20
