pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA,HODESH_TEUNA,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS,severity_score,component_1,total_acc,fatal_acc,severe_acc,light_acc,weightedAccCount,base_risk_score,risk_score_per_row
2023076380,1,1,1,70,302.0,165.0,,7920011.0,,,,,38,2023,11,27,72,4,5,2,0,3,1,8,3,0,1,1,4,4,3,1.0,1,1,9,9,9,4,3,1,6,61,613,0.0,13,1,166921.0,633332.0,1,1,1,1981,13,1,12.0,5,0,0,0,8,1,,99,,,,1,,,1,2,14,0,0,14,14,0.4828,2.48
2023076391,1,1,1,7800,104.0,105.0,,100002.0,,,,,12,2023,3,26,81,4,5,1,0,3,2,9,0,5,1,1,3,3,3,5.0,1,1,9,9,9,0,0,9,3,32,324,99.0,16,1,197473.0,709651.0,1,1,2,2021,6,2,1.0,5,682,3,2,1,1,2.0,23,236.0,13.0,31.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023076391,1,1,1,7800,104.0,105.0,,100002.0,,,,,12,2023,3,26,81,4,5,1,0,3,2,9,0,5,1,1,3,3,3,5.0,1,1,9,9,9,0,0,9,3,32,324,99.0,16,1,197473.0,709651.0,2,2,2,2007,8,2,1.0,1,360,3,2,1,1,3.0,32,323.0,45.0,31.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023076403,1,1,1,5000,2309.0,2465.0,,14900823.0,,,,,20,2023,10,15,52,4,1,1,1,3,2,8,1,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179716.0,661605.0,1,1,2,1986,14,2,1.0,1,6600,3,2,1,1,5.0,51,513.0,0.0,14.0,1,,,1,2,8,2,0,6,18,0.6207,2.62
2023076403,1,1,1,5000,2309.0,2465.0,,14900823.0,,,,,20,2023,10,15,52,4,1,1,1,3,2,8,1,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179716.0,661605.0,2,2,2,2015,6,1,2.0,1,7400,3,2,1,1,4.0,41,411.0,0.0,13.0,1,,,1,2,8,2,0,6,18,0.6207,2.62
2023076404,1,1,1,6700,232.0,451.0,,8600177.0,,,,,12,2023,1,22,66,4,1,1,0,3,2,8,3,0,1,1,2,3,11,6.0,1,1,9,9,9,0,0,9,2,22,221,0.0,16,3,247848.0,743330.0,1,3,2,2019,6,2,1.0,5,6700,3,2,1,1,2.0,22,221.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023076404,1,1,1,6700,232.0,451.0,,8600177.0,,,,,12,2023,1,22,66,4,1,1,0,3,2,8,3,0,1,1,2,3,11,6.0,1,1,9,9,9,0,0,9,2,22,221,0.0,16,3,247848.0,743330.0,2,1,2,2005,10,2,1.0,5,6700,3,2,1,1,2.0,22,221.0,0.0,16.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023076420,1,1,1,6500,419.0,422.0,,7860004.0,,,,,12,2023,11,15,96,4,5,4,1,3,8,8,0,3,1,1,5,3,3,2.0,1,1,3,9,9,0,0,9,3,32,324,0.0,14,1,191807.0,704994.0,1,1,2,1984,12,1,1.0,5,6500,3,2,1,1,3.0,32,324.0,0.0,14.0,1,,,1,2,15,0,4,11,23,0.7931,2.79
2023076460,1,1,1,3000,899.0,1105.0,,92870758.0,,,,,61,2023,6,28,39,4,1,4,0,2,10,9,0,2,3,0,3,3,1,1.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218871.0,633133.0,1,1,2,2019,6,1,1.0,1,3000,2,2,1,2,1.0,11,111.0,0.0,12.0,1,1.0,,2,4,1,0,1,0,3,0.1034,4.1
2023076522,1,1,1,3000,4565.0,4556.0,,24030844.0,,,,,61,2023,9,6,65,4,1,4,0,3,2,9,3,0,1,1,3,3,1,6.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,217288.0,626884.0,1,4,2,2010,7,1,1.0,1,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023076522,1,1,1,3000,4565.0,4556.0,,24030844.0,,,,,61,2023,9,6,65,4,1,4,0,3,2,9,3,0,1,1,3,3,1,6.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,217288.0,626884.0,2,3,1,1980,14,1,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023076522,1,1,1,3000,4565.0,4556.0,,24030844.0,,,,,61,2023,9,6,65,4,1,4,0,3,2,9,3,0,1,1,3,3,1,6.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,217288.0,626884.0,3,7,2,2014,6,1,12.0,1,3000,3,2,1,2,1.0,11,111.0,0.0,12.0,1,,,1,2,5,0,0,5,5,0.1724,2.17
2023076554,1,1,1,4000,195.0,215.0,,11670122.0,,,,,12,2023,10,31,71,4,5,3,9,2,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,3,31,311,0.0,13,1,207561.0,746985.0,1,1,2,1992,13,1,1.0,5,9500,2,2,1,1,3.0,31,311.0,0.0,16.0,1,1.0,,2,4,11,0,5,6,21,0.7241,4.72
2023076554,1,1,1,4000,195.0,215.0,,11670122.0,,,,,12,2023,10,31,71,4,5,3,9,2,3,9,9,0,0,0,0,5,6,,9,9,9,9,9,0,0,9,3,31,311,0.0,13,1,207561.0,746985.0,2,2,1,1981,13,2,1.0,5,9500,0,0,8,1,3.0,31,311.0,0.0,16.0,1,,,2,4,11,0,5,6,21,0.7241,4.72
2023076588,1,1,1,9600,161.0,139.0,,7860001.0,,,,,12,2023,1,22,61,4,1,1,1,1,2,8,3,0,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,16,1,206930.0,749956.0,1,2,1,1989,13,1,12.0,5,8200,0,0,8,1,3.0,31,311.0,0.0,16.0,1,,,3,6,7,2,1,4,19,0.6552,6.66
2023076588,1,1,1,9600,161.0,139.0,,7860001.0,,,,,12,2023,1,22,61,4,1,1,1,1,2,8,3,0,1,1,5,3,1,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,16,1,206930.0,749956.0,2,1,2,0,10,1,23.0,5,0,1,8,1,1,,99,,,,1,,1.0,3,6,7,2,1,4,19,0.6552,6.66
2023076596,1,1,1,3000,103.0,125.0,,90123.0,,,,,61,2023,5,2,76,4,1,3,0,3,2,9,3,0,1,1,3,3,1,5.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,220795.0,633278.0,1,1,1,2007,8,1,12.0,1,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023076596,1,1,1,3000,103.0,125.0,,90123.0,,,,,61,2023,5,2,76,4,1,3,0,3,2,9,3,0,1,1,3,3,1,5.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,220795.0,633278.0,2,2,2,1998,9,1,23.0,2,3000,3,8,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023076676,1,1,1,8600,802.0,711.0,,9430124.0,,,,,20,2023,4,13,53,4,1,5,0,3,1,8,1,0,1,1,3,3,1,1.0,1,1,9,9,9,3,3,9,5,51,512,0.0,14,1,182708.0,665847.0,1,1,1,1990,11,1,1.0,1,5000,0,0,8,1,5.0,51,511.0,0.0,13.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023076719,1,1,1,8600,408.0,205.0,,310117.0,,,,,20,2023,12,12,35,4,1,3,0,3,15,9,1,0,1,1,1,3,1,1.0,1,1,9,9,9,0,0,9,5,51,512,0.0,14,1,181805.0,665631.0,1,1,2,2013,6,1,21.0,5,8600,3,8,1,1,5.0,51,512.0,0.0,14.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023076719,1,1,1,8600,408.0,205.0,,310117.0,,,,,20,2023,12,12,35,4,1,3,0,3,15,9,1,0,1,1,1,3,1,1.0,1,1,9,9,9,0,0,9,5,51,512,0.0,14,1,181805.0,665631.0,2,2,1,0,99,0,17.0,5,0,0,0,8,1,,99,,,,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023076791,1,1,1,1200,451.0,303.0,,250001.0,,,,,52,2023,11,19,83,4,5,1,1,2,2,9,0,3,3,1,3,3,5,2.0,2,2,9,9,9,0,0,9,4,43,431,0.0,15,1,200565.0,645887.0,1,1,2,1991,15,1,1.0,1,1200,3,2,1,1,4.0,43,431.0,0.0,15.0,1,1.0,,2,4,4,0,2,2,8,0.2759,4.28
2023076791,1,1,1,1200,451.0,303.0,,250001.0,,,,,52,2023,11,19,83,4,5,1,1,2,2,9,0,3,3,1,3,3,5,2.0,2,2,9,9,9,0,0,9,4,43,431,0.0,15,1,200565.0,645887.0,2,3,2,2018,6,1,11.0,5,3000,3,2,1,2,1.0,11,111.0,0.0,12.0,1,,,2,4,4,0,2,2,8,0.2759,4.28
2023076816,1,1,1,3000,1106.0,968.0,,28670251.0,,,,,61,2023,8,27,64,4,1,1,1,2,2,6,3,0,1,1,4,3,1,3.0,9,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219091.0,632368.0,1,2,1,1990,11,2,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023076816,1,1,1,3000,1106.0,968.0,,28670251.0,,,,,61,2023,8,27,64,4,1,1,1,2,2,6,3,0,1,1,4,3,1,3.0,9,1,9,9,9,0,0,9,1,11,111,0.0,12,1,219091.0,632368.0,2,1,2,1997,10,1,21.0,5,3000,2,8,1,1,1.0,11,111.0,0.0,12.0,1,3.0,,2,4,2,0,2,0,6,0.2069,4.21
2023076861,1,1,1,1200,173.0,303.0,,120001.0,,,,,52,2023,4,20,45,4,1,5,9,3,1,9,0,3,1,1,5,3,1,,1,1,9,9,9,3,3,1,4,43,431,0.0,15,1,200660.0,646179.0,1,1,1,2006,7,2,1.0,5,1200,0,0,8,1,4.0,43,431.0,0.0,15.0,1,,,1,2,4,0,1,3,6,0.2069,2.21
2023076894,1,1,1,3000,1435.0,4285.0,,92871045.0,,,,,61,2023,8,28,47,4,1,2,1,3,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218865.0,628352.0,1,1,1,2009,8,1,2.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023076894,1,1,1,3000,1435.0,4285.0,,92871045.0,,,,,61,2023,8,28,47,4,1,2,1,3,2,8,3,0,1,1,3,3,1,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218865.0,628352.0,2,2,2,2011,7,1,1.0,1,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023076909,1,1,1,5000,1554.0,2562.0,,12490623.0,,,,,20,2023,1,21,68,4,5,7,1,2,2,9,3,0,1,1,0,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179976.0,663644.0,1,1,2,2016,6,1,19.0,5,7400,2,4,1,3,4.0,41,411.0,0.0,13.0,1,1.0,,2,4,2,0,2,0,6,0.2069,4.21
2023076909,1,1,1,5000,1554.0,2562.0,,12490623.0,,,,,20,2023,1,21,68,4,5,7,1,2,2,9,3,0,1,1,0,3,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,179976.0,663644.0,2,2,1,2010,7,1,3.0,5,0,0,0,8,1,,99,,,,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023076920,1,1,1,2660,190.0,200.0,,8050018.0,,,,,52,2023,1,6,40,4,1,6,0,1,1,8,1,0,1,1,2,3,1,1.0,2,2,8,2,6,8,0,9,4,44,441,0.0,15,1,175389.0,643732.0,1,2,1,1977,14,1,1.0,4,2660,0,0,8,1,4.0,44,441.0,0.0,15.0,1,,,3,6,1,1,0,0,6,0.2069,6.21
2023077128,1,1,1,8400,260.0,375.0,,7900005.0,,,,,52,2023,8,6,51,4,1,1,9,2,10,9,9,0,0,0,0,5,11,,9,9,9,9,9,0,0,9,4,44,441,0.0,14,1,180330.0,644565.0,1,1,2,1986,12,2,1.0,1,8400,2,2,1,1,4.0,44,441.0,0.0,14.0,1,1.0,,2,4,1,0,1,0,3,0.1034,4.1
2023077162,1,1,1,5000,2215.0,1104.0,,12920551.0,,,,,20,2023,7,20,43,4,1,5,0,3,4,8,1,0,1,1,2,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,178414.0,663457.0,1,1,1,1993,11,1,12.0,1,8500,0,0,8,1,4.0,43,432.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077162,1,1,1,5000,2215.0,1104.0,,12920551.0,,,,,20,2023,7,20,43,4,1,5,0,3,4,8,1,0,1,1,2,3,1,1.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,178414.0,663457.0,2,2,2,1968,15,1,10.0,5,5000,3,4,1,1,5.0,51,511.0,0.0,13.0,1,3.0,,1,2,2,0,0,2,2,0.069,2.07
2023077179,1,1,1,7100,374.0,377.0,,1560002.0,,,,,38,2023,1,16,56,4,1,2,0,3,1,8,0,5,1,1,2,3,1,7.0,9,1,9,9,9,3,3,1,6,61,614,0.0,14,1,159079.0,619857.0,1,3,1,1983,13,1,1.0,5,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023077229,1,1,1,4000,958.0,923.0,,18380985.0,,,,,11,2023,9,12,55,4,1,3,0,3,2,9,3,0,1,1,2,3,1,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,200161.0,745210.0,1,1,1,1989,12,1,1.0,5,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077229,1,1,1,4000,958.0,923.0,,18380985.0,,,,,11,2023,9,12,55,4,1,3,0,3,2,9,3,0,1,1,2,3,1,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,200161.0,745210.0,2,2,2,1994,10,1,1.0,5,4000,3,2,1,1,3.0,31,311.0,0.0,13.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077282,1,1,1,4000,264.0,129.0,,18380039.0,,,,,12,2023,2,7,78,4,5,3,1,2,1,9,0,3,1,1,3,3,3,2.0,2,2,9,9,9,3,4,9,3,31,311,0.0,13,1,206544.0,749125.0,1,2,1,1989,11,1,1.0,5,8200,0,0,8,1,3.0,31,311.0,0.0,16.0,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023077294,1,1,1,7100,507.0,506.0,,8450006.0,,,,,38,2023,12,28,40,4,1,5,0,3,1,5,0,3,1,1,2,3,1,6.0,1,1,9,9,9,9,0,9,6,61,614,0.0,14,1,160762.0,618329.0,1,1,1,2013,6,1,1.0,5,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077412,1,1,1,5000,2155.0,2157.0,,340744.0,,,,,20,2023,4,26,34,1,1,4,1,3,1,8,3,0,1,1,3,5,1,2.0,1,1,9,9,9,3,4,1,5,51,511,0.0,13,1,177724.0,661310.0,1,2,1,2020,5,1,2.0,5,70,0,0,8,3,6.0,61,613.0,0.0,13.0,1,,,1,2,6,0,2,4,10,0.3448,2.34
2023077423,1,1,1,3000,1121.0,1105.0,,26560251.0,,,,,61,2023,12,3,1,4,5,1,1,3,2,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218427.0,630493.0,1,2,2,2023,6,1,19.0,2,3000,3,4,1,2,1.0,11,111.0,0.0,12.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023077423,1,1,1,3000,1121.0,1105.0,,26560251.0,,,,,61,2023,12,3,1,4,5,1,1,3,2,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,1,11,111,0.0,12,1,218427.0,630493.0,2,1,1,2021,4,1,1.0,1,3000,0,0,8,1,1.0,11,111.0,0.0,12.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023077445,1,1,1,9700,101.0,199.0,,7490000.0,,,,,51,2023,12,11,33,4,1,2,1,3,2,8,0,3,1,1,0,3,1,2.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,190167.0,672303.0,1,2,2,2018,5,2,1.0,1,9700,3,2,1,1,4.0,42,421.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077445,1,1,1,9700,101.0,199.0,,7490000.0,,,,,51,2023,12,11,33,4,1,2,1,3,2,8,0,3,1,1,0,3,1,2.0,1,1,9,9,9,0,0,9,4,42,421,0.0,15,1,190167.0,672303.0,2,1,2,2004,8,2,1.0,1,9700,3,2,1,1,4.0,42,421.0,0.0,15.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077481,1,1,1,5000,2029.0,3005.0,,70743.0,,,,,20,2023,2,13,85,4,5,2,0,3,1,8,3,0,1,1,3,3,3,5.0,1,1,9,9,9,4,9,9,5,51,511,0.0,13,1,177278.0,660336.0,1,1,1,2017,10,1,1.0,5,8700,0,0,8,3,4.0,42,421.0,0.0,15.0,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023077503,1,1,1,1031,225.0,224.0,,630001.0,,,,,38,2023,9,13,65,4,1,4,0,3,2,9,3,0,1,1,4,3,1,6.0,1,1,9,9,9,0,0,9,6,61,614,0.0,16,1,161915.0,603832.0,1,5,2,2011,7,2,1.0,5,1031,3,2,1,1,6.0,61,614.0,0.0,16.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023077503,1,1,1,1031,225.0,224.0,,630001.0,,,,,38,2023,9,13,65,4,1,4,0,3,2,9,3,0,1,1,4,3,1,6.0,1,1,9,9,9,0,0,9,6,61,614,0.0,16,1,161915.0,603832.0,2,6,2,2020,7,2,1.0,5,1031,3,2,1,1,6.0,61,614.0,0.0,16.0,1,1.0,,1,2,3,0,0,3,3,0.1034,2.1
2023077503,1,1,1,1031,225.0,224.0,,630001.0,,,,,38,2023,9,13,65,4,1,4,0,3,2,9,3,0,1,1,4,3,1,6.0,1,1,9,9,9,0,0,9,6,61,614,0.0,16,1,161915.0,603832.0,3,8,1,1989,14,1,3.0,5,1031,0,0,8,1,6.0,61,614.0,0.0,16.0,1,,,1,2,3,0,0,3,3,0.1034,2.1
2023077518,1,1,1,7100,602.0,605.0,,8640009.0,,,,,38,2023,6,20,59,4,1,3,0,3,2,8,3,0,1,1,2,3,1,7.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,158852.0,619025.0,1,1,1,1987,12,1,18.0,1,7100,0,0,8,1,6.0,61,614.0,0.0,14.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023077518,1,1,1,7100,602.0,605.0,,8640009.0,,,,,38,2023,6,20,59,4,1,3,0,3,2,8,3,0,1,1,2,3,1,7.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,158852.0,619025.0,2,2,2,2021,5,2,1.0,1,7100,3,2,1,1,6.0,61,614.0,0.0,14.0,1,1.0,,1,2,6,0,0,6,6,0.2069,2.21
2023077523,1,1,1,4000,1099.0,1116.0,,16910623.0,,,,,11,2023,5,14,94,4,5,1,1,3,2,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,202501.0,743037.0,1,1,2,2009,7,1,1.0,5,4000,3,2,1,1,3.0,31,311.0,0.0,13.0,1,1.0,,1,2,4,0,0,4,4,0.1379,2.14
2023077523,1,1,1,4000,1099.0,1116.0,,16910623.0,,,,,11,2023,5,14,94,4,5,1,1,3,2,8,0,3,1,1,5,3,3,2.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,202501.0,743037.0,2,2,2,1988,12,2,1.0,5,4000,3,2,1,1,3.0,31,311.0,0.0,13.0,1,,,1,2,4,0,0,4,4,0.1379,2.14
2023077558,1,1,1,5000,3004.0,1620.0,,20420735.0,,,,,20,2023,4,8,96,3,5,7,1,3,2,8,3,0,1,1,3,3,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,176684.0,660184.0,1,1,1,2010,8,1,1.0,5,8400,0,0,8,1,4.0,44,441.0,0.0,14.0,1,,,1,2,9,0,2,7,13,0.4483,2.45
2023077558,1,1,1,5000,3004.0,1620.0,,20420735.0,,,,,20,2023,4,8,96,3,5,7,1,3,2,8,3,0,1,1,3,3,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,176684.0,660184.0,2,2,2,0,4,1,23.0,5,5000,3,8,1,2,5.0,51,511.0,0.0,13.0,1,,,1,2,9,0,2,7,13,0.4483,2.45
2023077600,1,1,1,4000,183.0,185.0,,12830122.0,,,,,12,2023,9,7,69,4,1,5,0,3,1,9,3,0,1,1,1,3,1,1.0,1,1,9,9,9,3,9,1,3,31,311,0.0,13,1,206974.0,746956.0,1,1,1,1978,14,1,1.0,5,0,0,0,8,1,,99,,,,1,,,1,2,1,0,0,1,1,0.0345,2.03
2023077674,1,1,1,5000,1441.0,1439.0,,24350531.0,,,,,20,2023,6,7,82,4,5,4,0,2,1,9,3,0,1,1,0,3,3,1.0,1,1,9,9,9,3,1,9,5,51,511,0.0,13,1,177630.0,663381.0,1,2,1,0,99,0,21.0,5,0,0,0,8,1,,99,,,,1,,,2,4,1,0,1,0,3,0.1034,4.1
2023077711,1,1,1,4000,635.0,718.0,,9030425.0,,,,,11,2023,8,1,63,4,1,3,0,2,1,8,1,0,1,1,2,3,1,1.0,1,1,9,9,9,3,3,2,3,31,311,0.0,13,1,199106.0,745787.0,1,2,1,1977,17,2,1.0,1,4000,0,0,8,1,3.0,31,311.0,0.0,13.0,1,,,2,4,6,0,3,3,12,0.4138,4.41
2023077715,1,1,1,5000,2535.0,2766.0,,18460933.0,,,,,20,2023,1,5,94,4,5,5,1,2,2,8,3,0,1,1,2,3,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,181166.0,661597.0,1,2,1,2021,5,1,1.0,1,7900,0,0,8,1,4.0,42,422.0,0.0,13.0,1,,,2,4,4,0,4,0,12,0.4138,4.41
2023077715,1,1,1,5000,2535.0,2766.0,,18460933.0,,,,,20,2023,1,5,94,4,5,5,1,2,2,8,3,0,1,1,2,3,3,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,181166.0,661597.0,2,1,2,2021,5,1,9.0,5,5000,2,4,1,1,5.0,51,511.0,0.0,13.0,1,1.0,,2,4,4,0,4,0,12,0.4138,4.41
2023077739,1,1,1,3000,1508.0,1526.0,,110522.0,,,,,61,2023,11,20,89,4,5,2,1,3,2,9,3,0,7,1,4,3,6,2.0,9,9,9,9,9,0,0,9,1,11,111,0.0,12,1,220956.0,631162.0,1,1,2,2001,9,1,1.0,1,7100,3,2,1,1,6.0,61,614.0,0.0,14.0,1,,,1,2,7,0,1,6,9,0.3103,2.31
2023077739,1,1,1,3000,1508.0,1526.0,,110522.0,,,,,61,2023,11,20,89,4,5,2,1,3,2,9,3,0,7,1,4,3,6,2.0,9,9,9,9,9,0,0,9,1,11,111,0.0,12,1,220956.0,631162.0,2,3,1,2017,6,1,11.0,1,3000,0,0,8,2,1.0,11,111.0,0.0,12.0,1,,,1,2,7,0,1,6,9,0.3103,2.31
2023077776,1,1,1,7100,475.0,437.0,,360003.0,,,,,38,2023,7,20,67,4,1,5,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,161061.0,619352.0,1,1,2,2018,7,2,1.0,5,7100,3,2,1,1,6.0,61,614.0,0.0,14.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023077776,1,1,1,7100,475.0,437.0,,360003.0,,,,,38,2023,7,20,67,4,1,5,0,3,2,8,1,0,1,1,2,3,1,5.0,1,1,9,9,9,0,0,9,6,61,614,0.0,14,1,161061.0,619352.0,2,2,2,1984,12,1,3.0,5,7100,3,2,1,1,6.0,61,614.0,0.0,14.0,1,,,1,2,6,0,0,6,6,0.2069,2.21
2023077798,1,1,1,8600,802.0,1011.0,,9230123.0,,,,,20,2023,9,18,3,4,5,2,1,2,2,9,9,0,0,0,0,5,6,2.0,9,9,9,9,9,0,0,9,5,51,512,0.0,14,1,182731.0,665674.0,1,1,2,2019,5,1,19.0,5,6100,2,4,1,1,5.0,51,512.0,0.0,13.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023077798,1,1,1,8600,802.0,1011.0,,9230123.0,,,,,20,2023,9,18,3,4,5,2,1,2,2,9,9,0,0,0,0,5,6,2.0,9,9,9,9,9,0,0,9,5,51,512,0.0,14,1,182731.0,665674.0,2,2,1,2019,6,1,24.0,1,7900,0,0,8,1,4.0,42,422.0,0.0,13.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023077818,1,1,1,5000,2604.0,2523.0,,12260911.0,,,,,20,2023,1,25,93,4,5,4,1,2,2,8,1,0,1,1,3,5,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180987.0,664340.0,1,5,2,2016,6,1,9.0,2,5000,2,4,1,1,5.0,51,511.0,0.0,13.0,1,3.0,,2,4,2,0,2,0,6,0.2069,4.21
2023077818,1,1,1,5000,2604.0,2523.0,,12260911.0,,,,,20,2023,1,25,93,4,5,4,1,2,2,8,1,0,1,1,3,5,6,2.0,1,1,9,9,9,0,0,9,5,51,511,0.0,13,1,180987.0,664340.0,2,2,2,2019,5,1,1.0,1,6300,3,2,1,1,5.0,51,512.0,0.0,15.0,1,,,2,4,2,0,2,0,6,0.2069,4.21
2023077840,1,1,1,4000,148.0,154.0,,290113.0,,,,,12,2023,7,1,93,4,5,7,0,3,2,8,1,0,1,1,1,3,3,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,206716.0,748670.0,1,1,2,1996,10,2,1.0,1,3000,3,2,1,1,1.0,11,111.0,0.0,12.0,1,,,1,2,2,0,0,2,2,0.069,2.07
2023077840,1,1,1,4000,148.0,154.0,,290113.0,,,,,12,2023,7,1,93,4,5,7,0,3,2,8,1,0,1,1,1,3,3,6.0,1,1,9,9,9,0,0,9,3,31,311,0.0,13,1,206716.0,748670.0,2,2,1,2022,5,1,1.0,1,1178,0,0,8,1,2.0,24,241.0,56.0,37.0,1,,,1,2,2,0,0,2,2,0.069,2.07
